z_cm qC23_t0001 qC23_t001 qC23_t01 qC23_t1 qC40_t0001 qC40_t001 qC40_t01 qC40_t1
0.17624999999999999 5.9399067416528213e-11 -0.0035543679890631687 -0.00063902034511951935 8.7680661365027574e-07 5.9369544147937601e-11 -0.0025549163741914668 0.0005584486130214652 2.792062283917629e-07
0.18375 5.9396252855250952e-11 -0.0035660178494036697 -0.00065044054415480982 9.1173672010294563e-07 5.9363733301718011e-11 -0.0026086619753682501 0.00057568883872169613 2.9657015498432353e-07
0.19125 5.9395120277478263e-11 -0.003570433304332456 -0.00066044323141742193 9.4643209872330835e-07 5.9357677646158739e-11 -0.0026471939300935971 0.00059225438408145215 3.1404521456366399e-07
0.19874999999999998 5.939524644450713e-11 -0.0035672676780099306 -0.000669047928738448 9.8090518330318937e-07 5.9351363643869336e-11 -0.0026732533082577583 0.00060811734443741265 3.3199741836524904e-07
0.20624999999999999 5.9389671754991551e-11 -0.0035565239500361333 -0.00067630672450136678 1.0151713984627621e-06 5.9350831437230032e-11 -0.0026867260715451903 0.00062325219624797439 3.5104999729241663e-07
0.21375 5.9387142582397622e-11 -0.0035371592272614872 -0.00068222650476335684 1.0492488048822196e-06 5.9347419723618321e-11 -0.0026879396162396234 0.00063763798955429856 3.7091334383967465e-07
0.22125 5.9381684790849517e-11 -0.0035075282122056131 -0.00068692071962773266 1.0831576417852011e-06 5.9342732364993793e-11 -0.0026736789617771432 0.00065125798030215957 3.9107049225194985e-07
0.22874999999999998 5.9377263283275752e-11 -0.0034707663756742054 -0.00069033499046155893 1.1169196744602934e-06 5.9342989829392673e-11 -0.0026462734834390811 0.00066409739987891676 4.1202773509240876e-07
0.23624999999999999 5.9370782597116581e-11 -0.00342364581022476 -0.00069250199718031314 1.1505570697705394e-06 5.9341582585175645e-11 -0.0026065541486844997 0.00067614055474326043 4.3403050263140297e-07
0.24374999999999999 5.9365313011684663e-11 -0.0033696123385774158 -0.00069368697157093156 1.1840910819176676e-06 5.9341698576423624e-11 -0.0025546867678436433 0.00068736893359216532 4.5636410730988855e-07
0.25124999999999997 5.9362775260987356e-11 -0.0033056757551115055 -0.00069352630427161135 1.217540942896472e-06 5.9345419160687401e-11 -0.0024915170819801505 0.00069776171693495842 4.7920971706075227e-07
0.25874999999999998 5.9358568234839836e-11 -0.0032337952158495095 -0.00069223940960273409 1.2509235206416325e-06 5.9346452095653681e-11 -0.0024178731635426669 0.00070729814910898577 5.0330703382820934e-07
0.26624999999999999 5.9358739049816841e-11 -0.003152985406019394 -0.00068981275552384492 1.2842540773650539e-06 5.93521977437294e-11 -0.0023344885072630384 0.0007159588963418813 5.2806482605984485e-07
0.27374999999999999 5.9356232745794272e-11 -0.0030643965742877519 -0.00068625531166688033 1.3175474461276477e-06 5.9351460981169185e-11 -0.0022427091377445591 0.00072372451852772187 5.5308347451651384e-07
0.28125 5.9354130911383605e-11 -0.0029683339529504109 -0.00068156304898215432 1.3508186277800087e-06 5.9346424695946881e-11 -0.0021446984157050607 0.0007305746237720685 5.7905073470075332e-07
0.28875000000000001 5.9345365417110141e-11 -0.0028658333356003369 -0.00067572999603734052 1.3840819253544394e-06 5.9349711836183764e-11 -0.0020430030574854121 0.00073649391124825042 6.0579670895014588e-07
0.29625000000000001 5.933944774811994e-11 -0.0027576466217423424 -0.00066874613789786892 1.4173548716915394e-06 5.9355205193593448e-11 -0.0019392778144495595 0.0007414829044747784 6.3309365035244445e-07
0.30374999999999996 5.9342570142676606e-11 -0.0026472826055390993 -0.00066058035174077748 1.4506574575213317e-06 5.9349729541859174e-11 -0.0018374649208319647 0.0007455604406023127 6.6173868062433186e-07
0.31124999999999997 5.9341544292829535e-11 -0.0025444353603779747 -0.00065117442091809728 1.4840002878312754e-06 5.9346136536689696e-11 -0.0017406686351305687 0.00074875246825760044 6.9140680891596394e-07
