severity,particle_id,seed_label,sample_index,z_cm,x_cm,y_cm,r_cm,r_over_r0,t_s,ux_cm_s,uy_cm_s,uz_cm_s
50,2,theta0,181,4.475,0.0629450234265,3.90303695592e-06,0.0629450235475,0.349694575264,0.781709324613,9.7307526515e-14,5.01329769494e-13,4.92383907
50,2,theta0,182,4.49958333333,0.0629450234265,3.90303695782e-06,0.0629450235475,0.349694575264,0.786702029182,6.92532196182e-14,2.83449377867e-13,4.92386561392
50,2,theta0,183,4.52416666667,0.0629450234265,3.90303695905e-06,0.0629450235475,0.349694575264,0.791694741959,-9.84815526793e-14,2.20204007619e-13,4.92383232997
50,2,theta0,184,4.54875,0.0629450234265,3.90303696005e-06,0.0629450235475,0.349694575264,0.796687468282,-2.06656120606e-13,1.8548023992e-13,4.92382944573
50,2,theta0,185,4.57333333333,0.0629450234265,3.90303696092e-06,0.0629450235475,0.349694575264,0.801680189303,-2.56700761745e-13,1.65363222665e-13,4.92384278823
50,2,theta0,186,4.59791666667,0.0629450234265,3.9030369617e-06,0.0629450235475,0.349694575264,0.806672891641,-2.084705927e-13,1.20566465249e-13,4.92385417377
50,2,theta0,187,4.6225,0.0629450234265,3.9030369616e-06,0.0629450235475,0.349694575264,0.811665608867,-4.81727013799e-14,-1.62046754236e-13,4.92383056159
50,2,theta0,188,4.64708333333,0.0629450234265,3.9030369602e-06,0.0629450235475,0.349694575264,0.81665833545,8.74560908211e-15,-3.84141934859e-13,4.92383070267
50,2,theta0,189,4.67166666667,0.0629450234265,3.9030369579e-06,0.0629450235475,0.349694575264,0.821651053662,-2.44116952939e-14,-5.22538952028e-13,4.9238470705
50,2,theta0,190,4.69625,0.0629450234265,3.90303695521e-06,0.0629450235475,0.349694575264,0.826643753245,2.70909738857e-13,-4.73140757068e-13,4.9238430165
50,2,theta0,191,4.72083333333,0.0629450234265,3.90303695359e-06,0.0629450235475,0.349694575264,0.831636474397,1.46294247377e-12,-2.29502576366e-13,4.92382935726
50,2,theta0,192,4.74541666667,0.0629450234265,3.90303695234e-06,0.0629450235475,0.349694575264,0.836629200667,2.39851220225e-12,-3.31074331466e-13,4.92383252366
50,2,theta0,193,4.77,0.0629450234265,3.9030369497e-06,0.0629450235475,0.349694575264,0.841621915499,3.07227080343e-12,-7.81497297541e-13,4.92385191681
50,2,theta0,194,4.79458333333,0.0629450234265,3.90303694484e-06,0.0629450235475,0.349694575264,0.846614613841,-3.42299550737e-12,-7.21127159402e-13,4.92383875197
50,2,theta0,195,4.81916666667,0.0629450234265,3.90303694444e-06,0.0629450235475,0.349694575264,0.851607337278,-1.39171151578e-11,6.38358918269e-13,4.92382871696
50,2,theta0,196,4.84375,0.0629450234264,3.90303695196e-06,0.0629450235474,0.349694575263,0.856600062663,-2.07449803711e-11,2.4477948262e-12,4.92383490869
50,2,theta0,197,4.86833333333,0.0629450234263,3.90303696963e-06,0.0629450235473,0.349694575263,0.861592773543,-2.39065911474e-11,4.70718056437e-12,4.92385732716
50,2,theta0,198,4.89291666667,0.0629450234262,3.90303697747e-06,0.0629450235472,0.349694575262,0.86658548004,2.60231269763e-11,-5.72983340844e-12,4.92383565038
50,2,theta0,199,4.9175,0.0629450234265,3.90303690426e-06,0.0629450235475,0.349694575264,0.871578205088,7.77490162784e-11,-2.34232914375e-11,4.92382864067
50,2,theta0,200,4.94208333333,0.062945023427,3.9030367453e-06,0.062945023548,0.349694575267,0.876570929017,1.07730340204e-10,-4.00828225291e-11,4.92383785776
50,2,theta0,201,4.96666666667,0.0629450234275,3.90303650574e-06,0.0629450235486,0.34969457527,0.881563635373,1.15967098753e-10,-5.57084266838e-11,4.92386330163
50,2,theta0,202,4.99125,0.0629450234275,3.90303637922e-06,0.0629450235485,0.349694575269,0.886556347507,-1.37528184599e-10,1.91078853892e-11,4.92383311308
50,2,theta0,203,5.01583333333,0.0629450234263,3.90303669763e-06,0.0629450235473,0.349694575263,0.891549073594,-3.18637681814e-10,1.06553073754e-10,4.92382912874
50,2,theta0,204,5.04041666667,0.0629450234245,3.90303742435e-06,0.0629450235455,0.349694575253,0.896541795494,-3.99507046611e-10,1.82670795469e-10,4.92384137088
50,2,theta0,205,5.065,0.0629450234226,3.90303847625e-06,0.0629450235436,0.349694575242,0.901534498625,-2.76028506187e-10,2.15537509992e-10,4.92385877031
50,2,theta0,206,5.08958333333,0.0629450234235,3.90303874696e-06,0.0629450235445,0.349694575247,0.906527214215,5.89846915597e-10,-1.21870173291e-10,4.9238311382
50,2,theta0,207,5.11416666667,0.0629450234279,3.90303737864e-06,0.0629450235489,0.349694575272,0.911519940771,1.10389599591e-09,-4.10489647764e-10,4.92383017944
50,2,theta0,208,5.13875,0.062945023434,3.90303480547e-06,0.062945023555,0.349694575306,0.916512660071,1.28037462364e-09,-6.0451289842e-10,4.92384544859
50,2,theta0,209,5.16333333333,0.0629450234395,3.90303172474e-06,0.0629450235605,0.349694575336,0.921505360751,4.12932857793e-10,-4.33565070405e-10,4.92384682494
50,2,theta0,210,5.18791666667,0.0629450234366,3.90303274423e-06,0.0629450235576,0.34969457532,0.926498080569,-1.43497515759e-09,8.28350508166e-10,4.92382973506
50,2,theta0,211,5.2125,0.0629450234267,3.90303956422e-06,0.0629450235477,0.349694575265,0.931490807015,-2.37439188906e-09,1.85612298733e-09,4.92383179903
50,2,theta0,212,5.23708333333,0.0629450234143,3.90305080415e-06,0.0629450235353,0.349694575196,0.936483523143,-2.42871672132e-09,2.59891121657e-09,4.92385008526
50,2,theta0,213,5.26166666667,0.0629450234052,3.90306417648e-06,0.0629450235262,0.349694575146,0.941476220039,-3.61184872141e-11,2.01762159539e-09,4.92384000452
50,2,theta0,214,5.28625,0.0629450234116,3.90306748002e-06,0.0629450235326,0.349694575181,0.946468942766,2.36334581059e-09,-4.97489901215e-10,4.9238288667
50,2,theta0,215,5.31083333333,0.0629450234264,3.90306117383e-06,0.0629450235475,0.349694575264,0.951461668553,3.3364295037e-09,-1.83187278991e-09,4.92383397091
50,2,theta0,216,5.33541666667,0.0629450234426,3.90305115299e-06,0.0629450235636,0.349694575353,0.956454380928,2.88313259147e-09,-1.98552708014e-09,4.9238553173
50,2,theta0,217,5.36,0.062945023456,3.90304560813e-06,0.062945023577,0.349694575428,0.961447084608,3.43648956268e-09,9.80376008637e-10,4.9238367738
50,2,theta0,218,5.38458333333,0.0629450234784,3.90306512366e-06,0.0629450235994,0.349694575552,0.966439809074,5.39514685923e-09,6.46311500117e-09,4.92382865818
50,2,theta0,219,5.40916666667,0.0629450235082,3.90310640973e-06,0.0629450236292,0.349694575718,0.971432533566,6.36262758231e-09,9.7012833893e-09,4.92383672027
50,2,theta0,220,5.43375,0.0629450235403,3.90315825965e-06,0.0629450236613,0.349694575896,0.976425241682,6.33893173556e-09,1.0694881112e-08,4.92386096017
50,2,theta0,221,5.45833333333,0.0629450234703,3.90322875888e-06,0.0629450235914,0.349694575508,0.981417952678,-3.7244107202e-08,1.35953725555e-08,4.92383376455
50,2,theta0,222,5.48291666667,0.0629450231859,3.90328793332e-06,0.0629450233069,0.349694573927,0.986410678641,-7.43256728013e-08,1.0233978737e-08,4.92382874565
50,2,theta0,223,5.5075,0.0629450227518,3.90333219882e-06,0.0629450228728,0.349694571516,0.991403401392,-9.7212224754e-08,7.6231161888e-09,4.92384010171
50,2,theta0,224,5.53208333333,0.0629450222502,3.90336328046e-06,0.0629450223713,0.349694568729,0.996396104957,-9.22117426926e-08,3.33281604809e-09,4.92386409779
50,2,theta0,225,5.55666666667,0.0629450226506,3.90328566271e-06,0.0629450227716,0.349694570953,1.00138881819,2.24753431632e-07,-1.89497013217e-08,4.92383240383
50,2,theta0,226,5.58125,0.0629450242599,3.90316851541e-06,0.0629450243809,0.349694579894,1.00638154416,3.97024517909e-07,-3.08227763254e-08,4.92382998973
50,2,theta0,227,5.60583333333,0.0629450263867,3.90294947216e-06,0.0629450265077,0.349694591709,1.01137426456,4.32051359875e-07,-5.97675717365e-08,4.92384340923
50,2,theta0,228,5.63041666667,0.0629450279238,3.90257027569e-06,0.0629450280448,0.349694600249,1.01636696729,-1.77121221909e-07,-7.33658792878e-08,4.92384920343
50,2,theta0,229,5.655,0.0629450220278,3.90176669904e-06,0.0629450221487,0.349694567493,1.02135968734,-2.03016204442e-06,-2.77590311205e-07,4.92382890804
50,2,theta0,230,5.67958333333,0.0629450090566,3.89980252444e-06,0.0629450091774,0.34969449543,1.02635241444,-3.02715934885e-06,-5.04602271896e-07,4.92383149734
50,2,theta0,231,5.70416666667,0.0629449931852,3.89677417377e-06,0.0629449933059,0.349694407255,1.03134513023,-3.19194013378e-06,-7.03883674584e-07,4.92385118032
50,2,theta0,232,5.72875,0.062944981675,3.8929861536e-06,0.0629449817953,0.349694343307,1.03633782424,1.20837546352e-06,-6.75891272554e-07,4.9238475651
50,2,theta0,233,5.75333333333,0.0629450060923,3.89079739682e-06,0.0629450062126,0.349694478959,1.04133054166,8.04025986982e-06,-3.37974556015e-07,4.92383137286
50,2,theta0,234,5.77791666667,0.0629450566429,3.88824246342e-06,0.062945056763,0.349694759794,1.04632326842,1.16768821182e-05,-8.22573574983e-07,4.92382921069
50,2,theta0,235,5.8025,0.0629451173735,3.88121476917e-06,0.0629451174932,0.349695097184,1.05131599011,1.21182480903e-05,-2.12968858181e-06,4.92384142912
50,2,theta0,236,5.82708333333,0.0629451532387,3.86346898496e-06,0.0629451533573,0.349695296429,1.05630870714,-2.60577021971e-06,-5.79853559977e-06,4.92381984498
50,2,theta0,237,5.85166666667,0.0629451201504,3.82308910709e-06,0.0629451202665,0.349695112592,1.06130144743,-7.89886821113e-06,-1.01724212202e-05,4.92381373154
50,2,theta0,238,5.87625,0.0629451018239,3.76393425746e-06,0.0629451019365,0.349695010758,1.06629418794,3.3075300252e-06,-1.33194518188e-05,4.92381914412
50,2,theta0,239,5.90083333333,0.0629451806367,3.6921298357e-06,0.062945180745,0.349695448583,1.07128691787,3.10134035343e-05,-1.52396782817e-05,4.92383427342
50,2,theta0,240,5.92541666667,0.0629455029455,3.61863682995e-06,0.0629455030495,0.349697239164,1.07627966291,0.000100669155998,-1.3695889523e-05,4.92376810967
50,2,theta0,241,5.95,0.0629461625278,3.55527049478e-06,0.0629461626282,0.34970090349,1.08127251284,0.000160863465177,-1.17807438146e-05,4.92364012882
50,3,theta90,1,0.05,3.85763741731e-18,0.063,0.063,0.35,0,-1.03987145128e-05,0.000120600340009,4.92279611574
50,3,theta90,2,0.0745833333333,-4.59520597796e-08,0.0630005210118,0.0630005210118,0.35000289451,0.00499381464708,-7.88548106604e-06,8.69271395569e-05,4.92272440861
50,3,theta90,3,0.0991666666667,-7.77130471811e-08,0.0630008586648,0.0630008586648,0.35000477036,0.00998768270216,-4.8336644946e-06,4.86108378959e-05,4.92267548858
50,3,theta90,4,0.12375,-9.5804917308e-08,0.0630010375615,0.0630010375616,0.350005764231,0.0149816135608,-2.53092157386e-06,2.47255996883e-05,4.9226170256
50,3,theta90,5,0.148333333333,-1.04192014179e-07,0.0630011183006,0.0630011183007,0.350006212782,0.01997558331,-9.48321814861e-07,8.81835245539e-06,4.92259535596
50,3,theta90,6,0.172916666667,-1.06478773787e-07,0.0630011377172,0.0630011377173,0.350006320652,0.0249695592464,-8.78379853961e-08,1.66963368606e-07,4.92260469506
50,3,theta90,7,0.1975,-1.06224888849e-07,0.0630011314857,0.0630011314858,0.350006286032,0.0299635173715,1.06429118797e-07,-1.90270807609e-06,4.92260253141
50,3,theta90,8,0.222083333333,-1.05597459177e-07,0.0630011205961,0.0630011205962,0.350006225534,0.0349574942714,1.37472931325e-07,-2.33829073977e-06,4.92259308411
50,3,theta90,9,0.246666666667,-1.04925451467e-07,0.0630011093305,0.0630011093306,0.350006162948,0.0399514729606,1.24281749241e-07,-2.05328180706e-06,4.9225989909
50,3,theta90,10,0.27125,-1.04429775821e-07,0.0630011012875,0.0630011012876,0.350006118265,0.0449454379024,6.68555720618e-08,-1.04768123477e-06,4.92262017266
50,3,theta90,11,0.295833333333,-1.04248933844e-07,0.063001098939,0.0630010989391,0.350006105217,0.0499393891483,2.85062281233e-08,-2.0189572101e-07,4.92260490509
50,3,theta90,12,0.320416666667,-1.0411217206e-07,0.0630010986456,0.0630010986457,0.350006103587,0.0549333641819,2.74370065861e-08,5.07024233386e-08,4.92259464404
50,3,theta90,13,0.345,-1.03963183246e-07,0.0630010991091,0.0630010991092,0.350006106162,0.0599273410394,3.34029200866e-08,1.01247037533e-07,4.92260131294
50,3,theta90,14,0.369583333333,-1.03766834775e-07,0.0630010993205,0.0630010993206,0.350006107337,0.0649213025343,4.64039682354e-08,-5.02618797359e-08,4.92262493398
50,3,theta90,15,0.394166666667,-1.03530529657e-07,0.063001098783,0.0630010987831,0.350006104351,0.0699152618001,4.4546594343e-08,-1.21913981902e-07,4.92260151248
50,3,theta90,16,0.41875,-1.0332953574e-07,0.0630010981988,0.0630010981989,0.350006101105,0.0749092384725,3.55731623768e-08,-1.07544649278e-07,4.92259477831
50,3,theta90,17,0.443333333333,-1.03178969912e-07,0.0630010977539,0.0630010977539,0.350006098633,0.079903213479,2.43510444767e-08,-6.61459318141e-08,4.92260479609
50,3,theta90,18,0.467916666667,-1.03090062311e-07,0.0630010975831,0.0630010975832,0.350006097685,0.0848971698264,1.08802404885e-08,2.28217132155e-09,4.92263156284
50,3,theta90,19,0.4925,-1.03053069999e-07,0.0630010976576,0.0630010976577,0.350006098098,0.0898911330369,4.47470229103e-09,2.25574911865e-08,4.92259919417
50,3,theta90,20,0.517083333333,-1.03041078832e-07,0.063001097788,0.0630010977881,0.350006098823,0.0948851105273,7.41320806017e-10,2.80476323092e-08,4.92259548801
50,3,theta90,21,0.541666666667,-1.0304153299e-07,0.0630010979215,0.0630010979216,0.350006099564,0.0998790832668,-5.09432557471e-10,2.37900374309e-08,4.92260856039
50,3,theta90,22,0.56625,-1.03042261794e-07,0.0630010980106,0.0630010980107,0.350006100059,0.104873036971,4.49105453387e-10,1.12122392815e-08,4.92262222024
50,3,theta90,23,0.590833333333,-1.03039187613e-07,0.0630010980509,0.063001098051,0.350006100283,0.109867004481,7.28825379038e-10,5.53857687689e-09,4.92259722083
50,3,theta90,24,0.615416666667,-1.03035395249e-07,0.0630010980692,0.0630010980693,0.350006100385,0.114860982392,7.50305184306e-10,2.06812168992e-09,4.92259663486
50,3,theta90,25,0.64,-1.03032089572e-07,0.0630010980744,0.0630010980745,0.350006100414,0.11985495238,5.3391752275e-10,3.27566075586e-10,4.92261283925
50,3,theta90,26,0.664583333333,-1.03030402713e-07,0.0630010980753,0.0630010980754,0.350006100419,0.124848903249,1.46670831108e-10,3.00893455388e-10,4.92261131346
50,3,theta90,27,0.689166666667,-1.03030304646e-07,0.0630010980767,0.0630010980768,0.350006100427,0.129842874829,-8.88533328457e-11,2.54308528924e-10,4.92259584339
50,3,theta90,28,0.71375,-1.03031111692e-07,0.063001098078,0.0630010980781,0.350006100434,0.134836852547,-2.16580320482e-10,2.82399238563e-10,4.9225983909
50,3,theta90,29,0.738333333333,-1.03032290313e-07,0.0630010980797,0.0630010980798,0.350006100443,0.139830819167,-2.3766399523e-10,4.08019604638e-10,4.92261772411
50,3,theta90,30,0.762916666667,-1.03033326113e-07,0.0630010980823,0.0630010980824,0.350006100458,0.144824767597,-1.73377229805e-10,7.26043893907e-10,4.92260615617
50,3,theta90,31,0.7875,-1.03034062432e-07,0.0630010980869,0.063001098087,0.350006100483,0.149818741782,-1.23259733617e-10,1.05636055638e-09,4.92259504454
50,3,theta90,32,0.812083333333,-1.03034574743e-07,0.0630010980926,0.0630010980927,0.350006100515,0.154812718723,-8.36655426152e-11,1.18950129604e-09,4.92260072069
50,3,theta90,33,0.836666666667,-1.03034915596e-07,0.0630010980984,0.0630010980985,0.350006100547,0.159806681391,-5.45946568051e-11,1.12546611288e-09,4.92262318463
50,3,theta90,34,0.86125,-1.03035103919e-07,0.0630010981,0.0630010981001,0.350006100556,0.164800637849,-1.55018926921e-11,-9.08594217545e-10,4.92260281343
50,3,theta90,35,0.885833333333,-1.0303507506e-07,0.0630010980903,0.0630010980904,0.350006100502,0.169794613837,2.43048747601e-11,-2.80547798273e-09,4.9225948327
50,3,theta90,36,0.910416666667,-1.03034888674e-07,0.0630010980735,0.0630010980735,0.350006100409,0.174788589407,4.75849582418e-11,-3.80661100588e-09,4.92260363635
50,3,theta90,37,0.935,-1.03034627296e-07,0.0630010980538,0.0630010980539,0.350006100299,0.179782547532,5.43383577463e-11,-3.91199328709e-09,4.92262922425
50,3,theta90,38,0.959583333333,-1.03034611173e-07,0.0630010980514,0.0630010980515,0.350006100286,0.184776510031,-3.87472518338e-11,2.67702168415e-09,4.92260003992
50,3,theta90,39,0.984166666667,-1.03034931699e-07,0.0630010980763,0.0630010980764,0.350006100424,0.189770487245,-8.14707696391e-11,6.83260548475e-09,4.92259518981
50,3,theta90,40,1.00875,-1.03035343529e-07,0.0630010981152,0.0630010981152,0.35000610064,0.19476446086,-7.53130504163e-11,8.28430694884e-09,4.92260713599
50,3,theta90,41,1.03333333333,-1.03035581501e-07,0.0630010981539,0.0630010981539,0.350006100855,0.199758415379,5.01548260672e-12,6.22905671187e-09,4.92262674972
50,3,theta90,42,1.05791666667,-1.03035307068e-07,0.0630010981669,0.063001098167,0.350006100928,0.204752381163,-9.01230480434e-13,7.93641905185e-10,4.92259790611
50,3,theta90,43,1.0825,-1.03035896475e-07,0.0630010981698,0.0630010981699,0.350006100944,0.209746358958,-2.55043177047e-10,1.02508315097e-09,4.92259617215
50,3,theta90,44,1.10708333333,-1.03038053158e-07,0.0630010981838,0.0630010981839,0.350006101022,0.21474033001,-6.28568950991e-10,5.2531591211e-09,4.92261120154
50,3,theta90,45,1.13166666667,-1.03042299525e-07,0.0630010982126,0.0630010982127,0.350006101181,0.219734282052,-1.03283989135e-09,-6.18980185563e-09,4.92261495134
50,3,theta90,46,1.15625,-1.03043327783e-07,0.0630010980044,0.0630010980045,0.350006100025,0.224728252324,7.5167174561e-10,-7.54813101702e-08,4.92259621852
50,3,theta90,47,1.18083333333,-1.0303498946e-07,0.0630010974849,0.0630010974849,0.350006097139,0.229722230219,2.5464073158e-09,-1.29827317729e-07,4.92259767149
50,3,theta90,48,1.20541666667,-1.0301830664e-07,0.0630010967351,0.0630010967352,0.350006092974,0.234716198114,4.09350968209e-09,-1.67664687444e-07,4.92261593145
50,3,theta90,49,1.23,-1.02997419003e-07,0.0630010960606,0.0630010960607,0.350006089226,0.239710146292,1.90524766791e-09,7.87926949778e-08,4.92260763081
50,3,theta90,50,1.25458333333,-1.03017062495e-07,0.0630010976751,0.0630010976752,0.350006098196,0.244704119678,-9.28511884115e-09,5.3860718428e-07,4.92259517354
50,3,theta90,51,1.27916666667,-1.03085294179e-07,0.0630011011487,0.0630011011488,0.350006117493,0.249698097094,-1.7553466996e-08,8.23317013979e-07,4.92259968946
50,3,theta90,52,1.30375,-1.03187521286e-07,0.0630011056069,0.0630011056069,0.350006142261,0.254692061311,-2.2899798382e-08,9.32922175072e-07,4.92262119781
50,3,theta90,53,1.32833333333,-1.0327183383e-07,0.0630011075678,0.0630011075679,0.350006153155,0.259686014775,-7.77809676146e-10,-7.01311227858e-07,4.92260463625
50,3,theta90,54,1.35291666667,-1.03185295695e-07,0.0630010994101,0.0630010994102,0.350006107834,0.264679989031,3.27141195635e-08,-2.41447024665e-06,4.92259618924
50,3,theta90,55,1.3775,-1.0297226108e-07,0.0630010849629,0.063001084963,0.350006027572,0.269673964073,4.98818314086e-08,-3.22014812549e-06,4.92260306984
50,3,theta90,56,1.40208333333,-1.02714253485e-07,0.0630010687581,0.0630010687582,0.350005937546,0.274667924402,5.07253159483e-08,-3.11834486732e-06,4.92262517839
50,3,theta90,57,1.42666666667,-1.02695038438e-07,0.0630010685284,0.0630010685285,0.350005936269,0.279661888652,-4.36231382926e-08,3.21098521769e-06,4.92259519152
50,3,theta90,58,1.45125,-1.03062765855e-07,0.0630010967233,0.0630010967234,0.350006092908,0.284655872279,-9.41017447178e-08,7.62042494997e-06,4.92258839694
50,3,theta90,59,1.47583333333,-1.03539605234e-07,0.063001140045,0.0630011400451,0.350006333584,0.28964985118,-8.73206832715e-08,9.26900957885e-06,4.92260455929
50,3,theta90,60,1.50041666667,-1.03835282232e-07,0.0630011844791,0.0630011844792,0.35000658044,0.294643802228,-1.80901948699e-08,7.88456728165e-06,4.92264211727
50,3,theta90,61,1.525,-1.0333532455e-07,0.0630011919099,0.0630011919099,0.350006621722,0.299637749412,1.40725100428e-07,-2.30163396311e-06,4.92261956831
50,3,theta90,62,1.54958333333,-1.026789477e-07,0.0630011763169,0.063001176317,0.350006535094,0.304631708185,1.04711464755e-07,-2.61903717179e-06,4.92260833505
50,3,theta90,63,1.57416666667,-1.02463581534e-07,0.0630011789757,0.0630011789758,0.350006549865,0.309625681184,-3.58926779974e-08,5.00789244982e-06,4.92259138028
50,3,theta90,64,1.59875,-1.03207571707e-07,0.0630012393997,0.0630012393998,0.350006885554,0.314619678333,-2.76302874366e-07,2.0386129343e-05,4.92254607226
50,3,theta90,65,1.62333333333,-1.0392750699e-07,0.0630013456984,0.0630013456985,0.350007476103,0.319613739823,5.36642804229e-08,1.97326051409e-05,4.92249458654
50,3,theta90,66,1.64791666667,-1.02581447201e-07,0.0630014239879,0.063001423988,0.350007911045,0.324607819646,4.86326031496e-07,1.05398198924e-05,4.92250444156
50,3,theta90,67,1.6725,-9.90607693833e-08,0.0630014401794,0.0630014401795,0.350008000997,0.32960186233,9.24552916806e-07,-5.13606578752e-06,4.92256791805
50,3,theta90,68,1.69708333333,-9.22215759382e-08,0.063001418005,0.063001418005,0.350007877806,0.33459581855,2.70950878286e-06,4.0115307995e-05,4.92265236215
50,3,theta90,69,1.72166666667,-9.62089153962e-08,0.0630018043327,0.0630018043327,0.350010024071,0.339589775846,-3.90734354363e-06,7.67184292691e-05,4.92258320566
50,3,theta90,70,1.74625,-1.2726311787e-07,0.0630018058798,0.0630018058799,0.350010032666,0.344583787303,-8.13019670058e-06,-0.000113982642782,4.9225497497
50,3,theta90,71,1.77083333333,-1.73426710164e-07,0.0630002874795,0.0630002874798,0.35000159711,0.34957780403,-9.95799923804e-06,-0.000531990702382,4.92257698595
50,3,theta90,72,1.79541666667,-2.04630614864e-07,0.0629960162468,0.0629960162471,0.34997786804,0.354571651159,-1.56844417141e-07,-0.00134858179072,4.9230464568
50,3,theta90,73,1.82,-2.78575535975e-07,0.0629835709073,0.0629835709079,0.34990872728,0.359564587399,-2.8609967178e-05,-0.00400234643478,4.92454548069
50,3,theta90,74,1.84458333333,-4.81574670717e-07,0.0629524178288,0.0629524178306,0.349735655284,0.364554908235,-5.18709277729e-05,-0.00884899342377,4.92824908527
50,3,theta90,75,1.86916666667,-7.8698628191e-07,0.0628916739057,0.0628916739106,0.34939820785,0.369540260665,-6.97330668811e-05,-0.015886305246,4.93440711072
50,3,theta90,76,1.89375,-1.01680311733e-06,0.0627904618806,0.0627904618888,0.348836248725,0.374516138779,-7.8624944429e-05,-0.0267152496297,4.94657906902
50,3,theta90,77,1.91833333333,-1.74931425173e-06,0.0626045066114,0.0626045066359,0.347806893616,0.379474840925,-0.000211280519971,-0.0505125076819,4.972300076
50,3,theta90,78,1.94291666667,-3.04124937782e-06,0.0622704359689,0.0622704360432,0.345979344355,0.384396912908,-0.000307145646838,-0.0874718512904,5.02075032265
50,3,theta90,79,1.9675,-4.679655333e-06,0.061729137204,0.0617291373814,0.343123971224,0.389259974711,-0.000358616800661,-0.13740944824,5.09395542296
50,3,theta90,80,1.99208333333,-4.91421769235e-06,0.0608799959455,0.0608799961438,0.338998872494,0.394035333166,0.000108092207914,-0.221771250535,5.21242003647
50,3,theta90,81,2.01666666667,-4.2914322382e-06,0.059625159366,0.0596251595204,0.333776460891,0.398665525416,0.000111883262531,-0.323671198018,5.42582687935
50,3,theta90,82,2.04125,-4.28523534315e-06,0.0579474137103,0.0579474138688,0.32851356979,0.40307346496,-0.000150904119899,-0.44114150696,5.75009586698
50,3,theta90,83,2.06583333333,-5.61695385515e-06,0.0558597138291,0.0558597141115,0.324593488404,0.407202318651,-0.000320864113792,-0.577241139464,6.178177462
50,3,theta90,84,2.09041666667,-3.86288418088e-06,0.0533291182951,0.053329118435,0.322759355074,0.411030658694,0.00103596923218,-0.743771756142,6.71586079609
50,3,theta90,85,2.115,1.88581683499e-07,0.0504939656957,0.0504939656961,0.323915961141,0.414500071794,0.0010864296369,-0.889915694055,7.51333133765
50,3,theta90,86,2.13958333333,2.04011190241e-06,0.0475668981409,0.0475668981847,0.328507065996,0.417570520848,-0.000105213350646,-1.01629629974,8.56401548986
50,3,theta90,87,2.16416666667,-3.0077820998e-07,0.0446966633934,0.0446966633944,0.335789010286,0.420252259888,-0.000654982054461,-1.12166556678,9.79218246105
50,3,theta90,88,2.18875,6.50859214406e-07,0.0419659544501,0.0419659544551,0.343984628862,0.422616578721,0.00127549749838,-1.18121651893,11.0511263808
50,3,theta90,89,2.21333333333,4.20261033627e-06,0.0394685708673,0.0394685710911,0.351274608662,0.424714002605,0.00191591799679,-1.19255738561,12.4373591486
50,3,theta90,90,2.23791666667,7.44537966708e-06,0.0372660487714,0.0372660495152,0.356097940451,0.42658168949,0.00135289541606,-1.1577955314,13.9323350302
50,3,theta90,91,2.2625,8.43707187447e-06,0.0354104786243,0.0354104796294,0.357873800138,0.428252945982,-0.000580390197271,-1.00701388958,15.54789444
50,3,theta90,92,2.28708333333,6.89528817615e-06,0.0340465578622,0.0340465585604,0.358252647645,0.429765004851,-0.00129301065781,-0.796868828402,16.9242085423
50,3,theta90,93,2.31166666667,5.20105028721e-06,0.0330623379982,0.0330623384072,0.357189661584,0.43117391512,-0.000924330318632,-0.60010758965,17.9187709477
50,3,theta90,94,2.33625,4.83213460504e-06,0.0323813021528,0.0323813025134,0.355286251075,0.432520563039,0.000578787053554,-0.411226591226,18.5311921919
50,3,theta90,95,2.36083333333,5.71478743179e-06,0.031948062163,0.0319480626741,0.353331311423,0.433830487074,3.03827022442e-05,-0.263282928767,19.0381769655
50,3,theta90,96,2.38541666667,5.11292875163e-06,0.0316816170374,0.03168161745,0.351576569857,0.435106674631,-0.000830702839709,-0.157667360459,19.456344944
50,3,theta90,97,2.41,3.98557085587e-06,0.0315381890389,0.0315381892907,0.350359623854,0.436362008798,-0.000820841797872,-0.0743513579843,19.6779541192
50,3,theta90,98,2.43458333333,3.41925484228e-06,0.0314860578812,0.0314860580668,0.349843468778,0.437609343546,5.85542272328e-05,-0.0128163937114,19.7078626223
50,3,theta90,99,2.45916666667,3.46235230581e-06,0.0314884559857,0.0314884561761,0.349871649226,0.438857249962,-2.13345821554e-05,0.0150567015031,19.6956620795
50,3,theta90,100,2.48375,3.45930047797e-06,0.0315240956807,0.0315240958705,0.350245346956,0.440106635575,6.38056099955e-05,0.042403311217,19.6476415696
50,3,theta90,101,2.50833333333,3.74209973701e-06,0.0315957753561,0.0315957755777,0.350861561184,0.441360884777,0.000434691990146,0.0722993722369,19.5430719355
50,3,theta90,102,2.53291666667,4.63520384881e-06,0.0317081142905,0.0317081146293,0.351503004666,0.442623628938,0.000893499410774,0.108444830218,19.3887073744
50,3,theta90,103,2.5575,4.77777070648e-06,0.0319021820342,0.031902182392,0.352257871317,0.443895936735,-0.000408721489778,0.196712846654,19.2281142641
50,3,theta90,104,2.58208333333,4.01839763112e-06,0.0322147565337,0.0322147567843,0.353102995316,0.445185444248,-0.000609189573726,0.288563957728,18.865484422
50,3,theta90,105,2.60666666667,3.61454427058e-06,0.0326600980907,0.0326600982907,0.353747015051,0.446507613576,0.00015785006893,0.385519469235,18.2881088743
