severity,nx,requested_time_s,elapsed_time_s,z_cm,a_cm2,q_cm3_s,u_cm_s
40.0,100,0.1,0.09999999999999393,2.31,0.012152540274495917,-0.1651406785798367,-13.58898426581735
40.0,100,0.1,0.09999999999999393,2.37,0.011719002381397545,-0.03544985844533751,-3.0249894395114847
40.0,100,0.1,0.09999999999999393,2.4299999999999997,0.011665543142119275,-0.000635493803566713,-0.05447614361582679
40.0,100,0.1,0.09999999999999393,2.4899999999999998,0.0116702838470634,0.003095974191118783,0.26528696574058264
40.0,100,0.1,0.09999999999999393,2.55,0.011740735627488381,0.040379810600135575,3.4392913596993893
40.0,100,0.1,0.09999999999999393,2.61,0.012120761772421032,0.09253669615942128,7.6345610859190876
40.0,100,0.1,0.09999999999999393,2.67,0.013100481674385024,0.14808057802248295,11.303445300948013
40.0,100,0.1,0.09999999999999393,2.73,0.014905979783746135,0.18538631244965756,12.43704306185948
40.0,100,0.1,0.09999999999999393,2.79,0.017548218053900642,0.18207626347989,10.375769375592974
40.0,100,0.1,0.09999999999999393,2.85,0.020801032604671716,0.0990043785624321,4.7595896051908815
40.0,100,0.1,0.09999999999999393,2.9099999999999997,0.024158536984666492,0.14441423366378903,5.977772319385451
40.0,100,0.1,0.09999999999999393,2.9699999999999998,0.02715871815116797,0.2027686745653371,7.466062037122211
40.0,100,0.1,0.09999999999999393,3.03,0.0294120861775653,0.18290450132855177,6.218685074711432
40.0,100,0.1,0.09999999999999393,3.09,0.030885573336810617,0.13720789205852338,4.442458961737768
40.0,100,0.1,0.09999999999999393,3.15,0.03171364824196973,0.0852837247434131,2.6891805096882204
40.0,100,0.1,0.09999999999999393,3.21,0.032123527795173655,0.04606398003347337,1.4339639259793306
40.0,100,0.1,0.09999999999999393,3.27,0.032304193488535464,0.022718030321754207,0.7032532890758185
40.0,100,0.1,0.09999999999999393,3.33,0.03237562756537931,0.011677122989953624,0.3606763441534177
40.0,100,0.1,0.09999999999999393,3.3899999999999997,0.032400140163098584,0.006758959706432832,0.20860896503561419
40.0,100,0.1,0.09999999999999393,3.4499999999999997,0.03240761453441005,0.005320594906921227,0.1641773078136275
40.0,100,0.1,0.09999999999999393,3.51,0.032409068490888815,0.0048051103696091805,0.14826437763739012
40.0,100,0.1,0.09999999999999393,3.57,0.03240879641293503,0.004709858439882694,0.14532654591279087
40.0,100,0.1,0.09999999999999393,3.63,0.0324080398586826,0.004904413789233958,0.15133324355993077
40.0,100,0.1,0.09999999999999393,3.69,0.032407107381594975,0.004968989293498538,0.15333023200708695
40.0,100,0.1,0.09999999999999393,3.75,0.03240604718704548,0.004981049437012629,0.1537074055426246
40.0,100,0.1,0.09999999999999393,3.81,0.032404942360709336,0.004893359849629824,0.15100659014172396
40.0,100,0.1,0.09999999999999393,3.8699999999999997,0.03240370258590439,0.004797850406169388,0.14806488219826006
40.0,100,0.1,0.09999999999999393,3.9299999999999997,0.03240242761863768,0.004609487866007089,0.14225748515693742
40.0,100,0.1,0.09999999999999393,3.9899999999999998,0.03240106250858968,0.004412437464132539,0.1361818756086403
40.0,100,0.1,0.09999999999999393,4.05,0.03239966129632066,0.004175654171773312,0.12887956246158364
40.0,100,0.1,0.09999999999999393,4.109999999999999,0.032398211678814924,0.00392803759392731,0.12124242019493439
40.0,100,0.1,0.09999999999999393,4.17,0.03239672867031506,0.0036654309106027775,0.11314200726573333
40.0,100,0.1,0.09999999999999393,4.2299999999999995,0.03239524672114998,0.003420159799025879,0.10557597626793036
40.0,100,0.1,0.09999999999999393,4.29,0.032393769298013124,0.0031947702902619768,0.09862298705874677
40.0,100,0.1,0.09999999999999393,4.35,0.03239227700543127,0.0029580462027068368,0.09131948958731292
40.0,100,0.1,0.09999999999999393,4.41,0.03239084659991056,0.0027851492558633607,0.08598568880478262
40.0,100,0.1,0.09999999999999393,4.47,0.03238951270655222,0.0027064721580355167,0.08356013820140036
40.0,100,0.1,0.09999999999999393,4.53,0.03238824947203391,0.0026862448189601644,0.08293887019981244
40.0,100,0.1,0.09999999999999393,4.59,0.032387034108970085,0.002706067511196132,0.08355403900496851
40.0,100,0.1,0.09999999999999393,4.6499999999999995,0.03238588700817196,0.0027915143879163086,0.08619539700153722
40.0,100,0.1,0.09999999999999393,4.71,0.032384832765462404,0.002964004498485638,0.09152446517020996
40.0,100,0.1,0.09999999999999393,4.77,0.032383887743235695,0.0032292571638095455,0.09971801994292882
40.0,100,0.1,0.09999999999999393,4.83,0.03238306715249539,0.0035854324817397466,0.11071936036372201
40.0,100,0.1,0.09999999999999393,4.89,0.03238238406926913,0.004029221612517065,0.12442634254161647
40.0,100,0.1,0.09999999999999393,4.95,0.03238185090666763,0.004555829042320172,0.14069081645305512
40.0,100,0.1,0.09999999999999393,5.01,0.03238148723510168,0.005156410004544691,0.15923944342355958
40.0,100,0.1,0.09999999999999393,5.069999999999999,0.03238131506080006,0.005838497854231533,0.1803045318965276
40.0,100,0.1,0.09999999999999393,5.13,0.03238134177232758,0.0066265509840554475,0.20464102539810008
40.0,100,0.1,0.09999999999999393,5.1899999999999995,0.03238157485181574,0.007398711100673622,0.22848521526613622
40.0,100,0.1,0.09999999999999393,5.25,0.0323819819384833,0.008198814068923154,0.2531906195395515
40.0,100,0.1,0.09999999999999393,5.31,0.03238257143759832,0.008999181710267073,0.27790201058024766
40.0,100,0.1,0.09999999999999393,5.37,0.03238334157456272,0.009795003041449495,0.30247042353231146
40.0,100,0.1,0.09999999999999393,5.43,0.032384300163429525,0.010572715848491655,0.3264765888142014
40.0,100,0.1,0.09999999999999393,5.49,0.03238545358526673,0.011327998885307987,0.3497866366293998
40.0,100,0.1,0.09999999999999393,5.55,0.032386793450386614,0.012051344115998877,0.37210673957149704
40.0,100,0.1,0.09999999999999393,5.609999999999999,0.03238829416087882,0.012726487166228784,0.39293477770128615
40.0,100,0.1,0.09999999999999393,5.67,0.03238992099570203,0.013331773151592364,0.4116025214560239
40.0,100,0.1,0.09999999999999393,5.7299999999999995,0.032391639634178626,0.013845980263720544,0.4274553687338108
40.0,100,0.1,0.09999999999999393,5.79,0.03239342263078449,0.014254943802719806,0.44005673513402943
40.0,100,0.1,0.09999999999999393,5.85,0.032395252566866435,0.014555157158911257,0.44929907951383397
40.0,100,0.1,0.09999999999999393,5.91,0.032397096699615546,0.014762858919504941,0.45568462681657923
40.0,100,0.1,0.09999999999999393,5.97,0.032399074689809716,0.015797074975219132,0.48757796716298474
40.0,100,1.0,1.0,0.03,0.032366209797628366,1.2691338747232758e-6,3.9211692770287596e-5
40.0,100,1.0,1.0,0.09,0.032366208830715275,3.7487225242085062e-6,0.0001158221076745633
40.0,100,1.0,1.0,0.15,0.03236620918081698,5.979283193770701e-6,0.00018473844620996093
40.0,100,1.0,1.0,0.21,0.03236620974117491,8.226766585650102e-6,0.0002541776331376967
40.0,100,1.0,1.0,0.27,0.03236621049504173,1.0421352886603344e-5,0.00032198248504253593
40.0,100,1.0,1.0,0.32999999999999996,0.032366211427444384,1.2541697563085205e-5,0.000387493531369899
40.0,100,1.0,1.0,0.39,0.03236621252863885,1.457312861542266e-5,0.00045025745914903706
40.0,100,1.0,1.0,0.44999999999999996,0.03236621378850706,1.6505979821524513e-5,0.000509975616220691
40.0,100,1.0,1.0,0.51,0.03236621519576674,1.833207878937158e-5,0.0005663955046486028
40.0,100,1.0,1.0,0.57,0.03236621673898527,2.0041704415745332e-5,0.0006192167770910648
40.0,100,1.0,1.0,0.63,0.03236621840678602,2.1622138287366347e-5,0.0006680464803028386
40.0,100,1.0,1.0,0.69,0.032366220187027346,2.305937223563497e-5,0.0007124518124880507
40.0,100,1.0,1.0,0.75,0.032366222066863855,2.43414759871135e-5,0.0007520641716177931
40.0,100,1.0,1.0,0.8099999999999999,0.032366224034614095,2.546030669721815e-5,0.0007866319738128734
40.0,100,1.0,1.0,0.87,0.032366226081617884,2.6410430899154438e-5,0.0008159873453443499
40.0,100,1.0,1.0,0.9299999999999999,0.032366228201671864,2.7187182298020706e-5,0.0008399861154231238
40.0,100,1.0,1.0,0.99,0.03236623038772678,2.77859578656756e-5,0.0008584860681277234
40.0,100,1.0,1.0,1.05,0.032366232625276485,2.8203753644000062e-5,0.0008713943933645918
40.0,100,1.0,1.0,1.1099999999999999,0.032366234919114174,2.844879801522207e-5,0.0008789653194546077
40.0,100,1.0,1.0,1.17,0.032366237169997474,2.850127026998734e-5,0.000880586461759205
40.0,100,1.0,1.0,1.23,0.03236623948269254,2.8326333826704726e-5,0.0008751814940333707
40.0,100,1.0,1.0,1.29,0.03236624177592937,2.7988777900686297e-5,0.0008647521727870619
40.0,100,1.0,1.0,1.3499999999999999,0.03236624404202513,2.7469830820273236e-5,0.0008487185224397904
40.0,100,1.0,1.0,1.41,0.03236624625822073,2.6765028294487757e-5,0.0008269426142578917
40.0,100,1.0,1.0,1.47,0.032366248410616576,2.5875852153889016e-5,0.0007994702328676863
40.0,100,1.0,1.0,1.53,0.032366250484809955,2.480967628244853e-5,0.0007665292059113285
40.0,100,1.0,1.0,1.5899999999999999,0.032366252462743536,2.3579127297499662e-5,0.0007285096513611316
40.0,100,1.0,1.0,1.65,0.032366254323421474,2.2205981086776034e-5,0.0006860843662934122
40.0,100,1.0,1.0,1.71,0.03236625603299889,2.0749755419278804e-5,0.0006410922350154887
40.0,100,1.0,1.0,1.77,0.03236625747008748,1.9101307225904228e-5,0.0005901611344332114
40.0,100,1.0,1.0,1.8299999999999998,0.03236625881953136,1.7900546634959372e-5,0.0005530619629154457
40.0,100,1.0,1.0,1.89,0.03236618369228689,-6.433710478736489e-5,-0.0019877877910795187
40.0,100,1.0,1.0,1.95,0.03235334162094574,-0.012794879104430884,-0.39547318648987423
40.0,100,1.0,1.0,2.01,0.03203273612722406,-0.2665833464953559,-8.322215918008684
40.0,100,1.0,1.0,2.07,0.02949577900180779,-0.7684161872225378,-26.051733950659237
40.0,100,1.0,1.0,2.13,0.02405417341533354,-0.6935336837467077,-28.83215614071397
40.0,100,1.0,1.0,2.19,0.017917254057705837,-0.6263104547664696,-34.95571658186688
40.0,100,1.0,1.0,2.25,0.013813392606951087,-0.4044989168404896,-29.28309708919301
40.0,100,1.0,1.0,2.31,0.012144390376412772,-0.16575304213610023,-13.648527179925898
40.0,100,1.0,1.0,2.37,0.011711307760805487,-0.03595738857534253,-3.0703136925221948
40.0,100,1.0,1.0,2.4299999999999997,0.011658259748322833,-0.0008953452596448114,-0.07679922037880624
40.0,100,1.0,1.0,2.4899999999999998,0.011663162199842952,0.002845067147815794,0.2439361726319903
40.0,100,1.0,1.0,2.55,0.011733669408391057,0.040167496693615225,3.4232681436286576
40.0,100,1.0,1.0,2.61,0.01211363399159395,0.09230084942346695,7.619583808419303
40.0,100,1.0,1.0,2.67,0.01309309483997515,0.1477536665175542,11.28485421692971
40.0,100,1.0,1.0,2.73,0.01489797996287704,0.18496713592155456,12.415584957320242
40.0,100,1.0,1.0,2.79,0.01753960084668041,0.1814049223504722,10.342591255992316
40.0,100,1.0,1.0,2.85,0.02079139530482334,0.09825805092369531,4.725899800524724
40.0,100,1.0,1.0,2.9099999999999997,0.024148220007560405,0.14333961746481805,5.935825390854514
40.0,100,1.0,1.0,2.9699999999999998,0.027147566923932526,0.20117682966487793,7.410492079403482
40.0,100,1.0,1.0,3.03,0.029400629138617695,0.1809899974545378,6.155990628676977
40.0,100,1.0,1.0,3.09,0.03087392627779076,0.13485973018878628,4.368078390010213
40.0,100,1.0,1.0,3.15,0.03170207307918301,0.08276882477433306,2.6108331959111766
40.0,100,1.0,1.0,3.21,0.03211173009028019,0.042842024714265355,1.3341549830487982
40.0,100,1.0,1.0,3.27,0.0322928535015283,0.019382193142303616,0.6002006958408407
40.0,100,1.0,1.0,3.33,0.0323643440747666,0.007726244532063962,0.238727054508355
40.0,100,1.0,1.0,3.3899999999999997,0.03238948050775969,0.002704213720842013,0.0834904937791192
40.0,100,1.0,1.0,3.4499999999999997,0.03239729074107337,0.0008146787665650563,0.025146509103991355
40.0,100,1.0,1.0,3.51,0.03239940448037416,0.00019675460890707295,0.00607278473362856
40.0,100,1.0,1.0,3.57,0.03239989271787448,2.4596987111660406e-5,0.0007591687826204022
40.0,100,1.0,1.0,3.63,0.032399984792688526,-1.6112602179295514e-5,-0.0004973027698127664
40.0,100,1.0,1.0,3.69,0.032399998077700776,-2.337505341010351e-5,-0.0007214523085478619
40.0,100,1.0,1.0,3.75,0.032399997707043805,-2.5004950711900145e-5,-0.0007717577926391036
40.0,100,1.0,1.0,3.81,0.03239999587286956,-2.4228254618328018e-5,-0.0007477857316215207
40.0,100,1.0,1.0,3.8699999999999997,0.03239999406218314,-2.3825857753164116e-5,-0.0007353661148035009
40.0,100,1.0,1.0,3.9299999999999997,0.032399992186924624,-2.3234071214980634e-5,-0.000717101136350181
40.0,100,1.0,1.0,3.9899999999999998,0.03239999038922845,-2.2497034619744735e-5,-0.0006943531263275928
40.0,100,1.0,1.0,4.05,0.032399988643192476,-2.160783441440095e-5,-0.0006669087033442817
40.0,100,1.0,1.0,4.109999999999999,0.0323999869639727,-2.057163679072603e-5,-0.0006349273169029588
40.0,100,1.0,1.0,4.17,0.032399985362687886,-1.9396944392225665e-5,-0.0005986713936779539
40.0,100,1.0,1.0,4.2299999999999995,0.032399983850788426,-1.809436644166628e-5,-0.0005584683784101938
40.0,100,1.0,1.0,4.29,0.03239998244177474,-1.6674477279085662e-5,-0.0005146446393621039
40.0,100,1.0,1.0,4.35,0.03239998115001786,-1.5147556725904368e-5,-0.00046751745489506305
40.0,100,1.0,1.0,4.41,0.03239997998826128,-1.3524131898938626e-5,-0.00041741173617509963
40.0,100,1.0,1.0,4.47,0.03239997896677648,-1.1814962878422422e-5,-0.0003646595848268203
40.0,100,1.0,1.0,4.53,0.03239997809412756,-1.0031419020672433e-5,-0.00030961190749973405
40.0,100,1.0,1.0,4.59,0.032399977377628814,-8.18630237182588e-6,-0.0002526638298666921
40.0,100,1.0,1.0,4.6499999999999995,0.03239997682248696,-6.29330456509859e-6,-0.0001942379341682359
40.0,100,1.0,1.0,4.71,0.03239997643042889,-4.364434549533801e-6,-0.00013470486803919033
40.0,100,1.0,1.0,4.77,0.03239997619886567,-2.406280835250002e-6,-7.426798157136443e-5
40.0,100,1.0,1.0,4.83,0.03239997611704604,-3.9638425126776625e-7,-1.2234090847345514e-5
40.0,100,1.0,1.0,4.89,0.032399976219300824,1.60491204303039e-6,4.953435867259483e-5
40.0,100,1.0,1.0,4.95,0.032399976466847086,3.57544192541124e-6,0.00011035322599909205
40.0,100,1.0,1.0,5.01,0.03239997686517646,5.5186687794527795e-6,0.00017032940493807118
40.0,100,1.0,1.0,5.069999999999999,0.032399977410732944,7.422135426826248e-6,0.00022907841362776883
40.0,100,1.0,1.0,5.13,0.032399978096039644,9.271996381408168e-6,0.0002861729212879164
40.0,100,1.0,1.0,5.1899999999999995,0.032399978912967926,1.105648905073661e-5,0.0003412498841569093
40.0,100,1.0,1.0,5.25,0.032399979855855354,1.27664644128636e-5,0.00039402692438885676
40.0,100,1.0,1.0,5.31,0.03239998092163657,1.4394990761208867e-5,0.00044429009992397726
40.0,100,1.0,1.0,5.37,0.032399982107388516,1.5936397839166333e-5,0.0004918644024662033
40.0,100,1.0,1.0,5.43,0.03239998340907964,1.738415009390411e-5,0.0005365481171521973
40.0,100,1.0,1.0,5.49,0.03239998482280818,1.872818742140064e-5,0.0005780307467371654
40.0,100,1.0,1.0,5.55,0.032399986345254685,1.9954668839608415e-5,0.0006158851002889692
40.0,100,1.0,1.0,5.609999999999999,0.032399987971006176,2.1049596920396885e-5,0.0006496791584994898
40.0,100,1.0,1.0,5.67,0.03239998968943882,2.2002974783223677e-5,0.0006791043760855214
40.0,100,1.0,1.0,5.7299999999999995,0.032399991484447915,2.2809348209360293e-5,0.0007039924137112457
40.0,100,1.0,1.0,5.79,0.032399993333117584,2.3466611902076018e-5,0.0007242782941590815
40.0,100,1.0,1.0,5.85,0.032399995244222234,2.398497892998329e-5,0.0007402772361289292
40.0,100,1.0,1.0,5.91,0.03239999710032618,2.4333838231251387e-5,0.0007510444570689919
40.0,100,1.0,1.0,5.97,0.03239999910481218,2.5420381434432387e-5,0.0007845796955795857
40.0,200,0.0,0.0,0.015,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.045,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.075,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.105,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.135,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.16499999999999998,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.195,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.22499999999999998,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.255,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.285,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.315,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.345,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.375,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.40499999999999997,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.435,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.46499999999999997,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.495,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.525,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.5549999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.585,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.615,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.645,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.6749999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.705,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.735,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.765,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.7949999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.825,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.855,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.885,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.9149999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.945,0.0324,0.0,0.0
40.0,200,0.0,0.0,0.975,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.005,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.035,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.065,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.095,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.125,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.155,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.185,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.2149999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.2449999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.275,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.305,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.335,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.365,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.395,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.425,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.4549999999999998,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.4849999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.515,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.545,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.575,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.605,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.635,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.665,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.6949999999999998,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.7249999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.755,0.0324,0.0,0.0
40.0,200,0.0,0.0,1.785,0.03239999999999728,0.0,0.0
40.0,200,0.0,0.0,1.815,0.03239999999915883,0.0,0.0
40.0,200,0.0,0.0,1.845,0.03239999989443185,0.0,0.0
40.0,200,0.0,0.0,1.875,0.032399994026439186,0.0,0.0
40.0,200,0.0,0.0,1.905,0.03239983168516295,0.0,0.0
40.0,200,0.0,0.0,1.9349999999999998,0.03239741114831579,0.0,0.0
40.0,200,0.0,0.0,1.9649999999999999,0.032376352511983064,0.0,0.0
40.0,200,0.0,0.0,1.9949999999999999,0.03226154867371342,0.0,0.0
40.0,200,0.0,0.0,2.025,0.03184396058574033,0.0,0.0
40.0,200,0.0,0.0,2.0549999999999997,0.03077448471166417,0.0,0.0
40.0,200,0.0,0.0,2.085,0.02875533314487238,0.0,0.0
40.0,200,0.0,0.0,2.1149999999999998,0.025827320126157138,0.0,0.0
40.0,200,0.0,0.0,2.145,0.022435255739282556,0.0,0.0
40.0,200,0.0,0.0,2.175,0.01917238202733518,0.0,0.0
40.0,200,0.0,0.0,2.205,0.016470931791992285,0.0,0.0
40.0,200,0.0,0.0,2.235,0.014488270896907334,0.0,0.0
40.0,200,0.0,0.0,2.265,0.013173964408818638,0.0,0.0
40.0,200,0.0,0.0,2.295,0.012383317162535597,0.0,0.0
40.0,200,0.0,0.0,2.3249999999999997,0.011956995559560132,0.0,0.0
40.0,200,0.0,0.0,2.355,0.011758186538530536,0.0,0.0
40.0,200,0.0,0.0,2.385,0.011684048142024901,0.0,0.0
40.0,200,0.0,0.0,2.415,0.011665695253977244,0.0,0.0
40.0,200,0.0,0.0,2.445,0.011664001334023283,0.0,0.0
40.0,200,0.0,0.0,2.475,0.011664289578123556,0.0,0.0
40.0,200,0.0,0.0,2.505,0.011671108840894383,0.0,0.0
40.0,200,0.0,0.0,2.5349999999999997,0.01170347466192187,0.0,0.0
40.0,200,0.0,0.0,2.565,0.011790590678709459,0.0,0.0
40.0,200,0.0,0.0,2.5949999999999998,0.011967923937024946,0.0,0.0
40.0,200,0.0,0.0,2.625,0.012273467196538882,0.0,0.0
40.0,200,0.0,0.0,2.655,0.012743999691932687,0.0,0.0
40.0,200,0.0,0.0,2.685,0.013411143146934222,0.0,0.0
40.0,200,0.0,0.0,2.715,0.014297081302573334,0.0,0.0
40.0,200,0.0,0.0,2.745,0.015410083120998883,0.0,0.0
40.0,200,0.0,0.0,2.775,0.016740460026607142,0.0,0.0
40.0,200,0.0,0.0,2.8049999999999997,0.01825810254224108,0.0,0.0
40.0,200,0.0,0.0,2.835,0.019912914394937253,0.0,0.0
40.0,200,0.0,0.0,2.8649999999999998,0.021638985423566733,0.0,0.0
40.0,200,0.0,0.0,2.895,0.02336225225398468,0.0,0.0
40.0,200,0.0,0.0,2.925,0.025010140830128157,0.0,0.0
40.0,200,0.0,0.0,2.955,0.026520898442391423,0.0,0.0
40.0,200,0.0,0.0,2.985,0.02785041234039699,0.0,0.0
40.0,200,0.0,0.0,3.0149999999999997,0.028975209656118953,0.0,0.0
40.0,200,0.0,0.0,3.045,0.029891573940232365,0.0,0.0
40.0,200,0.0,0.0,3.0749999999999997,0.03061174736533269,0.0,0.0
40.0,200,0.0,0.0,3.105,0.03115867872504072,0.0,0.0
40.0,200,0.0,0.0,3.135,0.03156070672054993,0.0,0.0
40.0,200,0.0,0.0,3.165,0.03184714058552208,0.0,0.0
40.0,200,0.0,0.0,3.195,0.032045176515323556,0.0,0.0
40.0,200,0.0,0.0,3.225,0.03217815870478812,0.0,0.0
40.0,200,0.0,0.0,3.255,0.03226493668191311,0.0,0.0
40.0,200,0.0,0.0,3.2849999999999997,0.03231997670869136,0.0,0.0
40.0,200,0.0,0.0,3.315,0.032353902613418396,0.0,0.0
40.0,200,0.0,0.0,3.3449999999999998,0.032374213951616534,0.0,0.0
40.0,200,0.0,0.0,3.375,0.0323860146340883,0.0,0.0
40.0,200,0.0,0.0,3.405,0.032392659368844307,0.0,0.0
40.0,200,0.0,0.0,3.435,0.032396279466381614,0.0,0.0
40.0,200,0.0,0.0,3.465,0.03239818374697474,0.0,0.0
40.0,200,0.0,0.0,3.4949999999999997,0.03239914852425323,0.0,0.0
40.0,200,0.0,0.0,3.525,0.03239961792392712,0.0,0.0
40.0,200,0.0,0.0,3.5549999999999997,0.03239983651067101,0.0,0.0
40.0,200,0.0,0.0,3.585,0.03239993356657372,0.0,0.0
40.0,200,0.0,0.0,3.6149999999999998,0.032399974482180426,0.0,0.0
40.0,200,0.0,0.0,3.645,0.032399990781529935,0.0,0.0
40.0,200,0.0,0.0,3.675,0.03239999688529055,0.0,0.0
40.0,200,0.0,0.0,3.705,0.032399999021682536,0.0,0.0
40.0,200,0.0,0.0,3.735,0.03239999971622836,0.0,0.0
40.0,200,0.0,0.0,3.7649999999999997,0.032399999924532706,0.0,0.0
40.0,200,0.0,0.0,3.795,0.032399999981741735,0.0,0.0
40.0,200,0.0,0.0,3.8249999999999997,0.032399999996015214,0.0,0.0
40.0,200,0.0,0.0,3.855,0.03239999999922262,0.0,0.0
40.0,200,0.0,0.0,3.885,0.03239999999986576,0.0,0.0
40.0,200,0.0,0.0,3.915,0.032399999999979695,0.0,0.0
40.0,200,0.0,0.0,3.945,0.03239999999999734,0.0,0.0
40.0,200,0.0,0.0,3.9749999999999996,0.0323999999999997,0.0,0.0
40.0,200,0.0,0.0,4.005,0.03239999999999997,0.0,0.0
40.0,200,0.0,0.0,4.035,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.0649999999999995,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.095,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.125,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.155,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.185,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.215,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.245,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.2749999999999995,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.305,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.335,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.365,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.395,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.425,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.455,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.484999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.515,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.545,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.575,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.6049999999999995,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.635,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.665,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.694999999999999,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.725,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.755,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.785,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.8149999999999995,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.845,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.875,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.905,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.935,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.965,0.0324,0.0,0.0
40.0,200,0.0,0.0,4.995,0.0324,0.0,0.0
40.0,200,0.0,0.0,5.0249999999999995,0.0324,0.0,0.0
40.0,200,0.0,0.0,5.055,0.0324,0.0,0.0
40.0,200,0.0,0.0,5.085,0.0324,0.0,0.0
40.0,200,0.0,0.0,5.115,0.0324,0.0,0.0
40.0,200,0.0,0.0,5.145,0.0324,0.0,0.0
