z uax1dseverity23 uax3dseverity23 discseverity23 flow1dseverity23 flow3dseverity23 flowdiscseverity23 areaseverity23 intersectionsseverity23 uax1dseverity40 uax3dseverity40 discseverity40 flow1dseverity40 flow3dseverity40 flowdiscseverity40 areaseverity40 intersectionsseverity40
2.47236180905 37.6278722549 36.3514526927 1.27641956216 2.29804131567 2.20799535089 0.0900459647846 0.060740223219 1377.0 62.8101718164 58.226852719 4.58331909738 2.29779318603 2.10814434896 0.189648837075 0.0362057066545 819.0
2.50251256281 37.6228559752 36.2874496785 1.33540629671 2.29822150152 2.2041337359 0.0940877656202 0.0607409381323 1323.0 62.7923535946 57.5948424909 5.19751110369 2.29818994259 2.08534442968 0.21284551291 0.036207138339 741.0
2.53266331658 37.5810931388 36.3809880251 1.20010511373 2.29822903186 2.22127666394 0.0769523679208 0.061055974137 1355.0 62.6340752615 58.2022175409 4.43185772061 2.29821628305 2.1305805993 0.167635683745 0.0366065192929 763.0
2.56281407035 37.4654701604 36.2329503798 1.23251978054 2.29824032036 2.22143487158 0.0768054487756 0.0613097980787 1295.0 62.1940277977 58.0806979125 4.11332988517 2.29825616215 2.14576699506 0.152489167094 0.0369445800787 787.0
2.59296482412 37.2289081081 36.0121307267 1.21677738142 2.29825211059 2.21477113332 0.0834809772702 0.0615006968105 1199.0 61.2996457296 57.1376085208 4.16203720877 2.29829419384 2.12644436048 0.171849833362 0.0372161946489 707.0
2.62311557789 36.8261415868 35.5872383703 1.23890321657 2.29826215514 2.22017217331 0.0780899818358 0.0623867508406 1203.0 59.8006851708 56.2528969476 3.54778822321 2.29831887327 2.16463463819 0.133684235075 0.038480411777 723.0
2.65326633166 36.2234084662 34.9728608799 1.25054758625 2.29826820857 2.22482223807 0.0734459705021 0.0636156774737 1194.0 57.6148556058 54.2350209412 3.37983466462 2.2983212943 2.18017239126 0.118148903041 0.0401986088218 783.0
2.68341708543 35.4073050937 34.3632276866 1.04407740712 2.29826880284 2.23174827872 0.0665205241207 0.0649458281124 1197.0 54.762170442 52.4715500604 2.2906203816 2.29829659489 2.20710090314 0.0911956917435 0.042062811192 787.0
2.7135678392 34.3901773403 33.7869513054 0.603226034916 2.29826309063 2.2562989247 0.0419641659267 0.0667801869517 1265.0 51.3718107976 50.0261209561 1.34568984153 2.29825231506 2.23709824959 0.0611540654707 0.0447186031384 797.0
2.74371859296 33.2099500183 32.7280342417 0.481915776577 2.29825238957 2.26935630995 0.0288960796236 0.0693398293703 1315.0 47.654661263 47.3161580154 0.33850324758 2.29819965936 2.29502825129 0.00317140806753 0.0485041124967 835.0
2.77386934673 31.9239613979 31.665182729 0.258778668987 2.29823857402 2.2784115394 0.0198270346165 0.0719532098994 1540.0 43.8529529563 43.6181956079 0.234757348368 2.29815019096 2.28934633228 0.00880385868582 0.0524860393781 1012.0
2.8040201005 30.5987747005 30.4747054636 0.12406923696 2.29822404259 2.27819923063 0.020024811965 0.0747570549402 1571.0 40.1883550944 40.2883167197 0.0999616253077 2.29811172722 2.2867376804 0.0113740468195 0.0567593254468 1157.0
2.83417085427 29.2991993399 29.3087891886 0.00958984868379 2.29821153014 2.28881110286 0.00940042728165 0.0780929941573 1545.0 36.8271041802 37.0707577549 0.243653574731 2.29808716605 2.29579939228 0.00228777377034 0.0619301986611 1187.0
2.86432160804 28.080092081 28.2274061476 0.147314066597 2.29824715028 2.29802355749 0.000223592796317 0.0814110777829 1644.0 33.8695847591 34.2752271625 0.405642403356 2.29815747303 2.30602440387 0.00786693084281 0.0672796242294 1289.0
2.89447236181 26.97944268 26.9396370881 0.0398055918628 2.29825438087 2.28514744705 0.0131069338258 0.0848247301764 1626.0 31.3535922238 31.7269771183 0.373384894518 2.29825515534 2.31037730686 0.012122151524 0.0728205935993 1373.0
2.92462311558 26.0201673767 26.0418064726 0.0216390958508 2.29825821217 2.27883884654 0.0194193656326 0.0875069419219 1737.0 29.2715769893 29.6015325465 0.329955557196 2.29825026222 2.28941284955 0.00883741266858 0.0773410243525 1533.0
2.95477386935 25.2102388636 25.3330083096 0.122769445955 2.2982592956 2.28607653808 0.0121827575219 0.0902410211273 1727.0 27.591243633 28.0468697862 0.455626153198 2.29824235095 2.29696538745 0.00127696349929 0.0818973883702 1617.0
2.98492462312 24.5461656052 24.4641529745 0.0820126306853 2.29825819528 2.27692243907 0.0213357562104 0.0930717871755 1849.0 26.264435241 26.4305247639 0.166089522871 2.29823282984 2.28992109878 0.00831173106327 0.0866392596907 1612.0
3.01507537688 24.0165209179 24.011443494 0.00507742394059 2.29825574649 2.2848048418 0.0134509046917 0.0951548307528 1841.0 25.2380629505 25.282091964 0.0440290134751 2.29822266691 2.28070871275 0.0175139541631 0.0902104428697 1611.0
3.04522613065 23.6051606031 23.6320030206 0.0268424175239 2.29825253819 2.28126341851 0.0169891196764 0.0965327998868 1829.0 24.4599132553 24.6761947797 0.216281524372 2.29821254634 2.28583157042 0.0123809759193 0.0926330656259 1743.0
3.07537688442 23.2938514326 23.2989066541 0.00505522150141 2.29824910454 2.28125103897 0.0169980655677 0.0979123644227 1964.0 23.881846668 23.9578911846 0.0760445166688 2.29820300703 2.27831640006 0.0198866069646 0.0950967003943 1843.0
3.10552763819 23.0642321231 22.9135268052 0.150705317907 2.29824583373 2.27455396597 0.0236918677552 0.099266864735 1915.0 23.4613431747 23.2910585678 0.170284606892 2.29819442477 2.26853309968 0.0296613250863 0.0973993128341 1723.0
3.13567839196 22.8991558688 22.7359977842 0.163158084604 2.2982430048 2.27023267087 0.0280103339252 0.0998519041223 1933.0 23.1620697108 23.0157051803 0.146364530446 2.29818702407 2.26448674007 0.033700284 0.0983887620355 1725.0
3.16582914573 22.7835013787 22.6071502746 0.17635110408 2.29824075139 2.26917411489 0.0290666364957 0.10037417752 2019.0 22.9538751598 22.9548632018 0.000988041951928 2.29818088529 2.27909489992 0.0190859853753 0.0992859282098 1765.0
3.1959798995 22.7045564683 22.4581460564 0.246410411925 2.29823911351 2.26465071382 0.0335883996913 0.100838720531 2073.0 22.8124379856 22.6127647293 0.199673256261 2.29817597734 2.26611949148 0.0320564858642 0.100214171889 1886.0
3.22613065327 22.6520774134 22.4594698086 0.192607604819 2.29823805659 2.26781131709 0.0304267395006 0.100973501886 2247.0 22.7186945473 22.525849125 0.192845422263 2.29817218282 2.26381463978 0.0343575430493 0.100498526258 1883.0
3.25628140704 22.618124881 22.3725554687 0.24556941229 2.29823750207 2.26480007437 0.0334374276977 0.101231174845 2179.0 22.6581363359 22.460865983 0.197270352878 2.29816933739 2.26555589427 0.0326134431184 0.100866809676 1979.0
3.2864321608 22.5967667772 22.3283145757 0.268452201536 2.29823734863 2.2641976271 0.0340397215276 0.101404771033 2137.0 22.6200494835 22.3205830348 0.299466448675 2.29816725892 2.25780176101 0.0403654979113 0.101153350586 2013.0
3.31658291457 22.5837233346 22.2833366604 0.300386674162 2.29823751479 2.262115201 0.0361223137933 0.101515999847 2135.0 22.5967610322 22.3494585984 0.247302433865 2.2981657723 2.2636431229 0.0345226494029 0.101284024977 2077.0
3.34673366834 22.5760090638 22.2756702301 0.30033883369 2.2982378932 2.26065056288 0.0375873303173 0.101485187181 2127.0 22.5829433825 22.2742856031 0.308657779389 2.29816472298 2.25579415688 0.0423705661008 0.101273468298 2153.0
3.37688442211 22.5716094484 22.3001891126 0.271420335757 2.29823841709 2.26245227084 0.0357861462568 0.101454398409 2171.0 22.5750111797 22.2625484775 0.312462702216 2.29816398481 2.25504611707 0.0431178677412 0.101293260264 2161.0
3.40703517588 22.569208735 22.2320804639 0.33712827107 2.29823902631 2.25724221245 0.0409968138537 0.101530858352 2155.0 22.570626621 22.2469652152 0.323661405815 2.2981634622 2.2561693898 0.0419940723968 0.101414703892 2171.0
3.43718592965 22.5679753778 22.2089322978 0.359043079992 2.29823967751 2.25595178135 0.0422878961649 0.101578578884 2147.0 22.5683135635 22.2228358402 0.345477723255 2.29816308155 2.25500142557 0.0431616559863 0.101472262216 2091.0
