case_label,severity,model,nx,dt_s,initial_condition,backend,spatial_method,run_status,coordinate_mode,half_width_cm,z_cm,mean_axial_u3d_cm_s,reconstructed_axial_u1d_cm_s,abs_velocity_discrepancy_cm_s,relative_discrepancy,node_count,observed_radius_cm,xdmf_time_s,time_offset_s,target_time_s,time_atol_s,one_d_completed_time_s,one_d_terminal_time_error_s,xdmf_target_time_error_s,cross_model_time_offset_s
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.2311557788944723,20.765270181493,33.87321564430245,13.107945462809447,0.6312436750518119,78,0.1498465698395243,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.2613065326633164,17.307858621691903,35.46703704655682,18.159178424864916,1.0491868937562303,101,0.14677997002607182,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.291457286432161,24.028682411586583,36.53887491162123,12.510192500034645,0.520635808728416,71,0.14299471282317286,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.321608040201005,26.714793458639186,37.16296905551903,10.448175596879842,0.3911007439775302,75,0.14083340009574893,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.351758793969849,25.329749419227632,37.47073690062746,12.140987481399826,0.47931731500603353,77,0.1405086168264871,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.3819095477386933,26.3164978374747,37.59210377572308,11.275605938248383,0.42846149240237874,74,0.13990248894503968,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.4120603015075375,18.24594784150157,37.62544388434962,19.37949604284805,1.0621260244298272,101,0.1394932194161666,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.442211055276382,26.201733060436403,37.62978149039775,11.428048429961343,0.4361562040038203,74,0.13947823315175373,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.472361809045226,26.012678499228194,37.627872254877204,11.61519375564901,0.4465204825406056,75,0.13947324608517006,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.5025125628140703,26.743517404325356,37.622855975211976,10.87933857088662,0.4068028302487635,75,0.1396160185245808,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.5326633165829144,26.950361011939798,37.581093138829246,10.630732126889448,0.3944560194269651,72,0.1397902820931099,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.562814070351759,17.08776210697282,37.4654701603657,20.377708053392876,1.1925322886533845,99,0.1401150068300273,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.592964824120603,22.924126766064713,37.22890810812708,14.304781342062366,0.6240055068635448,66,0.14033160878272544,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.6231155778894473,23.853419817320606,36.82614158683252,12.972721769511914,0.5438516518328359,67,0.14202421229878304,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.6532663316582914,23.20942022030847,36.22340846619689,13.013988245888417,0.56072009220209,68,0.1431508905765528,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.6834170854271355,21.280810910611724,35.407305093700764,14.12649418308904,0.6638137166119376,64,0.1440527657235601,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.71356783919598,16.19303603519399,34.39017734031733,18.19714130512334,1.123763404563148,101,0.14731368630919545,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.7437185929648242,21.90599269895706,33.20995001829854,11.303957319341482,0.5160212310250455,73,0.15004748993670844,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.7738693467336684,22.937071510779326,31.923961397948027,8.9868898871687,0.3918063333824151,83,0.15242461378367497,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.8040201005025125,21.026459434166533,30.598774700540282,9.57231526637375,0.4552509325854168,82,0.15611076736978996,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.8341708542713566,18.160431244245856,29.29919933987187,11.138768095626013,0.6133537219362749,84,0.15963476655497433,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.864321608040201,15.62081509709445,28.080092080975092,12.459276983880642,0.797607353165465,108,0.16290053119693262,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.8944723618090453,19.868201551572067,26.97944267995271,7.1112411283806445,0.35792072623795024,86,0.16525673483192424,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.9246231155778895,17.02467066628591,26.02016737671643,8.995496710430519,0.5283800718826457,90,0.1684140558938237,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.9547738693467336,19.195180974316326,25.21023886362491,6.015057889308583,0.3133629163151363,86,0.170512328390037,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,2.9849246231155777,16.525469167995166,24.546165605161754,8.020696437166588,0.48535362933599796,93,0.17219103035373798,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.0150753768844223,13.060820918067897,24.016520917948277,10.95569999988038,0.8388216995399299,133,0.17478289231846278,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.0452261306532664,16.6176855710471,23.60516060305384,6.9874750320067385,0.4204842486718473,91,0.17603108307967155,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.0753768844221105,15.969353883413003,23.29385143264075,7.324497549227747,0.45865960531036465,95,0.17721826481345113,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.1055276381909547,16.935908642092222,23.064232123080195,6.128323480987973,0.3618538343881202,106,0.17826576068252314,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.135678391959799,11.631113307184101,22.899155868772375,11.268042561588274,0.968784523372189,136,0.17876312469264255,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.1658291457286434,17.53194636396842,22.783501378704052,5.251555014735633,0.299542042036394,104,0.17916115997765092,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.1959798994974875,17.379762462428058,22.704556468331305,5.324794005903247,0.30637898633048066,107,0.17954864568259285,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.2261306532663316,16.962144470360588,22.65207741343707,5.689932943076482,0.3354489140815296,119,0.17971089742179144,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.2562814070351758,17.929367467038944,22.618124880960252,4.688757413921309,0.2615127065994405,113,0.17981283154955444,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.28643216080402,13.303193236810712,22.596766777227913,9.293573540417201,0.6985971995581738,149,0.17997124354921681,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.3165829145728645,18.29472740706367,22.583723334577293,4.288995927513621,0.23443890865832862,113,0.18005420512917322,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.3467336683417086,16.435394415565558,22.576009063778677,6.14061464821312,0.37362137427000197,113,0.18005446241847003,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.3768844221105527,19.024000989273862,22.571609448405734,3.5476084591318724,0.18648067045055822,115,0.1800545994743077,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.407035175879397,17.1784116269473,22.569208734958448,5.390797108011146,0.3138123142627896,107,0.18006630754745317,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.437185929648241,13.046783110392237,22.567975377786013,9.521192267393776,0.7297731698942553,147,0.18006647146813257,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.4673366834170856,17.313012707965626,22.5674005209838,5.254387813018173,0.30349355722477217,112,0.18006641498869352,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.4974874371859297,17.49823324224869,22.56715872542655,5.0689254831778605,0.28968213036154816,111,0.1800663325318397,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.527638190954774,16.67526844959751,22.56680059913372,5.891532149536211,0.35330958343152874,110,0.18006735716272473,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.557788944723618,17.793153459813215,22.566974831246064,4.773821371432849,0.2682954082431076,112,0.1800671973548568,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.5879396984924625,12.861238328656729,22.567219252559834,9.705980923903105,0.7546692375863026,144,0.1800670154738891,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.6180904522613067,18.1643796315414,22.56742093984562,4.403041308304218,0.24239976248121295,118,0.18006664288008978,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.648241206030151,16.862888843365173,22.567594274535363,5.70470543117019,0.33829941501480915,119,0.1800664083585527,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.678391959798995,17.86969301333797,22.567753178647664,4.698060165309695,0.2629065962019076,111,0.1800661051687429,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.708542713567839,17.519212387222588,22.567905137361574,5.048692750138986,0.288180349581308,115,0.18006578588242647,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.7386934673366836,13.063964073894654,22.56805384670613,9.504089772811474,0.7275042796392271,149,0.18006551375440727,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.7688442211055277,17.744715519737262,22.568201006086884,4.823485486349622,0.2718265886530843,110,0.18006488759842826,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.798994974874372,18.332893088839743,22.568347337669593,4.23545424882985,0.23103032501772497,111,0.18006435061934856,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.829145728643216,16.756040630965874,22.568493127922455,5.812452496956581,0.3468869898903756,113,0.18006395888986018,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.85929648241206,15.100258994528483,22.568638476566786,7.468379482038303,0.4945861845644131,130,0.18006352038160375,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.8894472361809047,15.41679187829621,22.568783419891524,7.151991541595313,0.4639091970660836,138,0.18006304778007876,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.919597989949749,16.548602444615263,22.568927976024913,6.02032553140965,0.3637966137357176,104,0.1800621607780362,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.949748743718593,17.45512364140526,22.569072148765333,5.113948507360071,0.2929769282887968,120,0.18006175771968794,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,3.979899497487437,17.258037409410136,22.56921594001182,5.311178530601683,0.3077510150549161,106,0.18006116603780456,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.010050251256281,16.835574316693318,22.56935933348548,5.733785016792162,0.3405755520384491,120,0.18006061951091124,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.040201005025126,13.970740187686,22.569502390813483,8.598762203127484,0.6154836528064955,142,0.18006005677300435,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.0703517587939695,16.520234789583466,22.569645118982812,6.049410329399347,0.3661818616048782,111,0.1800592814601713,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.100502512562814,17.968760976120073,22.569787536833672,4.601026560713599,0.2560569739242578,109,0.18005842135093858,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.130653266331659,16.442967336799356,22.569929665012673,6.126962328213317,0.3726190171588541,108,0.18005788584105864,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.160804020100502,12.899023957484506,22.570071525657845,9.67104756817334,0.7497503377037942,147,0.18005725071422524,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.190954773869347,17.445974518876817,22.5702131431393,5.124238624262482,0.2937204005839843,109,0.18005634710593366,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.221105527638191,18.00825032373949,22.570354542018087,4.5621042182785985,0.253334118321566,115,0.18005548945805225,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.251256281407035,16.95344344170246,22.57049574643008,5.617052304727618,0.3313222074349018,111,0.18005499983652337,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.28140703517588,16.194720684638092,22.570636778994185,6.375916094356093,0.39370336904940434,107,0.18005417302532065,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.311557788944723,13.010837184191145,22.57077765982912,9.559940475637974,0.7347675126742658,145,0.18005356289700433,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.341708542713568,16.99574462738685,22.57091840991352,5.575173782526672,0.3280335110203332,104,0.18005245311663695,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
77,22.555555555555554,canic-extended-1d,400,1.0e-5,geometry-rest,native,fv-wb-geometry-rest-muscl-minmod,ok,deformed,0.01507537688442211,4.371859296482412,17.03989485898101,22.571059051766607,5.531164192785596,0.32460084047234317,118,0.1800518959958962,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
