severity,mesh_kind,line_group,z1_cm,x1_cm,y1_cm,z2_cm,x2_cm,y2_cm,source_index
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.127279220614,0.127279220614,0.375,-0.149664530214,0.100002641944,141
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.149664530214,0.100002641944,0.375,-0.166298315852,0.0688830178257,142
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.166298315852,0.0688830178257,0.375,-0.176541350473,0.0351162579629,143
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.176541350473,0.0351162579629,0.375,-0.18,2.20436423847e-17,144
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.18,2.20436423847e-17,0.375,-0.176541350473,-0.0351162579629,145
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.176541350473,-0.0351162579629,0.375,-0.166298315852,-0.0688830178257,146
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.166298315852,-0.0688830178257,0.375,-0.149664530214,-0.100002641944,147
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.149664530214,-0.100002641944,0.375,-0.127279220614,-0.127279220614,148
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.127279220614,-0.127279220614,0.375,-0.100002641944,-0.149664530214,149
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.100002641944,-0.149664530214,0.375,-0.0688830178257,-0.166298315852,150
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.0688830178257,-0.166298315852,0.375,-0.0351162579629,-0.176541350473,151
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-0.0351162579629,-0.176541350473,0.375,-3.3065463577e-17,-0.18,152
50,fem-gridap-tetrahedral,wall-circumferential,0.375,-3.3065463577e-17,-0.18,0.375,0.0351162579629,-0.176541350473,153
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.0351162579629,-0.176541350473,0.375,0.0688830178257,-0.166298315852,154
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.0688830178257,-0.166298315852,0.375,0.100002641944,-0.149664530214,155
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.100002641944,-0.149664530214,0.375,0.127279220614,-0.127279220614,156
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.127279220614,-0.127279220614,0.375,0.149664530214,-0.100002641944,157
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.149664530214,-0.100002641944,0.375,0.166298315852,-0.0688830178257,158
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.166298315852,-0.0688830178257,0.375,0.176541350473,-0.0351162579629,159
50,fem-gridap-tetrahedral,wall-circumferential,0.375,0.176541350473,-0.0351162579629,0.375,0.18,0,160
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.18,0,0.46875,0.176541350473,0.0351162579629,161
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.176541350473,0.0351162579629,0.46875,0.166298315852,0.0688830178257,162
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.166298315852,0.0688830178257,0.46875,0.149664530214,0.100002641944,163
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.149664530214,0.100002641944,0.46875,0.127279220614,0.127279220614,164
50,fem-gridap-tetrahedral,wall-circumferential,0.46875,0.127279220614,0.127279220614,0.46875,0.100002641944,0.149664530214,165
