case_label,severity,model,nx,dt_s,initial_condition,backend,run_status,half_width_cm,z_cm,mean_u3d_cm_s,mean_u1d_cm_s,abs_velocity_discrepancy_cm_s,relative_discrepancy,node_count,observed_radius_cm,xdmf_time_s,time_offset_s,target_time_s,time_atol_s,one_d_completed_time_s,one_d_terminal_time_error_s,xdmf_target_time_error_s,cross_model_time_offset_s
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.4120603015075375,58.83088689979728,62.51125721988727,3.6803703200899918,0.06255847079712602,8,0.10798264114787422,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.442211055276382,61.937564629349865,62.59152252249342,0.6539578931435557,0.010558340436163514,14,0.10797802431319724,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.472361809045226,28.52765452622256,62.60364392279732,34.075989396574755,1.1944896964891445,34,0.10796816504660074,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.5025125628140703,30.802967131672624,62.65561673686604,31.852649605193413,1.0340773169361814,37,0.10795917817791859,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.5326633165829144,39.8659183351738,62.62318368199709,22.75726534682329,0.5708451303063172,35,0.10856032259265355,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.562814070351759,67.48538123734961,62.34231083632304,5.143070401026577,0.07621014072570961,16,0.1089232137214394,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.592964824120603,23.568158314286947,61.62031512074272,38.05215680645577,1.6145579259533684,33,0.10950355328294763,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.6231155778894473,23.10575442647713,60.28471336187772,37.17895893540059,1.6090779054068376,34,0.11158047701184244,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.6532663316582914,21.235844791988853,58.23162341719723,36.995778625208374,1.7421383037780018,32,0.11377124915475995,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.6834170854271355,35.655803431962134,55.46053445220761,19.804731020245477,0.5554420070224071,26,0.1160023671268473,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.71356783919598,55.94755814971019,52.085915763383376,3.861642386326814,0.06902253671185142,15,0.12086863045702376,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.7437185929648242,14.84538048022517,48.31314035863935,33.467759878414185,2.2544225069202506,31,0.12596275866254625,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.7738693467336684,10.09344857327215,44.38379685798964,34.29034828471749,3.3972876599896376,41,0.1309887804099095,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.8040201005025125,13.67791741015498,40.539138420381065,26.861221010226085,1.9638385146472186,41,0.13409088689317655,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.8341708542713566,43.57961906868057,36.969678780036354,6.609940288644218,0.15167503594345536,21,0.14179934051259308,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.864321608040201,42.13779288538293,33.87609412429754,8.261698761085391,0.1960638703493004,22,0.14641879563629734,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.8944723618090453,12.684131382974783,31.48905867231785,18.804927289343066,1.4825553852732787,49,0.15372554953798612,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.9246231155778895,11.565559840176267,29.547757701079654,17.982197860903387,1.5548056565698705,54,0.15776538544927063,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.9547738693467336,14.207290705695442,27.95151702149647,13.74422631580103,0.9674065661436224,55,0.16213575770040922,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,2.9849246231155777,29.113003517594464,26.655496289549355,2.4575072280451096,0.0844126998631355,35,0.16581813435955073,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.0150753768844223,34.523507814963814,25.615642090540767,8.907865724423047,0.2580231931287711,30,0.17004682880745367,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.0452261306532664,14.719901720249386,24.794475802151403,10.074574081902018,0.6844185697274705,62,0.17261275659078323,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.0753768844221105,11.995424029169136,24.15688129458396,12.161457265414825,1.0138413811668472,67,0.1748177748358313,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.1055276381909547,11.890846304887985,23.671232480233805,11.78038617534582,0.9907104905143078,59,0.17626257691376632,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.135678391959799,17.594663211636814,23.308917142401654,5.714253930764841,0.32477199830602776,26,0.1773346287750365,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.1658291457286434,19.246681638883626,23.044757741494934,3.798076102611308,0.19733667204938551,29,0.1782979961998542,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.1959798994974875,11.264464155141273,22.85682538376608,11.592361228624807,1.029108981036961,71,0.17906142295959337,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.2261306532663316,10.426501310606332,22.726457254815145,12.299955944208813,1.1796820024082972,70,0.17925381795063505,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.2562814070351758,13.099780052748148,22.638340047276373,9.538559994528224,0.7281465762111914,68,0.17953041632624342,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.28643216080402,28.262165659198782,22.58034536786439,5.681820291334393,0.20103980564861884,37,0.17968218180885226,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.3165829145728645,27.649325936836153,22.54320581507445,5.106120121761702,0.18467430755550576,35,0.17984055061650098,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.3467336683417086,14.689350376618588,22.52008663746969,7.830736260851101,0.5330893511339673,69,0.179888601153176,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.3768844221105527,13.994635671166346,22.506118641739313,8.511482970572967,0.6081961096071606,69,0.1799368065028043,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.407035175879397,13.839018336191284,22.497948084256507,8.658929748065223,0.625689592839162,78,0.17996299139654925,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.437185929648241,24.367802602083486,22.493340281124638,1.8744623209588482,0.07692373217101564,37,0.17998506914336226,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.4673366834170856,13.930987556747416,22.490854358879304,8.559866802131888,0.6144479540494565,66,0.17998658646272783,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.4974874371859297,11.072366678564409,22.489591612975246,11.417224934410838,1.0311458485667802,69,0.17998753242354976,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.527638190954774,13.497927389626282,22.489011100467263,8.99108371084098,0.6661084662339347,68,0.17999041881203495,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.557788944723618,21.13124846447716,22.488359408333373,1.3571109438562132,0.06422294196850671,42,0.17999158313363306,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.5879396984924625,24.894671568687144,22.488550343741604,2.40612122494554,0.09665205738130693,37,0.1799922052940819,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.6180904522613067,18.814358230852314,22.488731421845685,3.6743731909933715,0.19529622780159628,51,0.17999377951017304,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.648241206030151,11.196488103147477,22.48889563014603,11.292407526998552,1.0085669205350303,73,0.1799945861838966,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.678391959798995,13.062857605801982,22.489047923291956,9.426190317489974,0.7216024702974064,79,0.17999543266075224,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.708542713567839,24.08557515567155,22.48919434799422,1.5963808076773276,0.06627953857690709,36,0.15282907655517589,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.7386934673366836,22.2731330976561,22.489338178481734,0.2162050808256346,0.009706990025951347,34,0.17999694565782426,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.7688442211055277,11.336697670660548,22.489481003988256,11.152783333327708,0.9837770801801646,72,0.179997991276689,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.798994974874372,10.808109532595507,22.489623490547352,11.681513957951845,1.080810101222817,62,0.17999858086082937,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.829145728643216,12.925326515694897,22.489765959014314,9.564439443319417,0.7399766212254336,73,0.17999918559085662,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.85929648241206,26.35917439656686,22.489908477664386,3.8692659189024745,0.1467901027813081,34,0.17999992494218647,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.8894472361809047,30.156072966699426,22.49005109838631,7.666021868313116,0.25421154394932344,36,0.1800003456201812,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.919597989949749,15.674023032485477,22.49019381246477,6.816170779979293,0.43487053488771304,79,0.18000127005036376,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.949748743718593,13.989701897195625,22.490336584615964,8.50063468742034,0.6076351554799303,73,0.1800017463530974,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,3.979899497487437,14.083216938015374,22.49047942639728,8.407262488381905,0.5969703176046274,77,0.18000221615780285,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.010050251256281,30.82013358733491,22.49062232933266,8.329511258002253,0.2702620102018359,32,0.15320816425171926,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.040201005025126,24.830257601386904,22.49076527073484,2.339492330652064,0.09421941440194284,22,0.1800031545530364,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.0703517587939695,11.662838879592627,22.490908222321966,10.82806934272934,0.9284248418861424,68,0.1800037866920658,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.100502512562814,9.762476474263549,22.491051149813853,12.728574675550304,1.3038264121922514,65,0.18000413027963466,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.130653266331659,12.571172444048138,22.49119402343326,9.920021579385121,0.7891087027512528,77,0.18000455964700993,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.160804020100502,24.18922595144532,22.491336817421676,1.6978891340236437,0.07019195808215574,40,0.1800048743898193,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.190954773869347,25.836656563234527,22.491479512409096,3.3451770508254306,0.12947406885400203,32,0.15378093795047598,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.221105527638191,11.972319788394712,22.491622086505167,10.519302298110455,0.8786352590002875,74,0.18000563533982578,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.251256281407035,12.342635671910525,22.491764519966054,10.149128848055529,0.822282137935336,69,0.18000587781449853,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.28140703517588,12.174267866728394,22.491906789479945,10.31763892275155,0.8474956388095494,73,0.18000614346259952,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.311557788944723,29.133084589146275,22.49204888264786,6.641035706498414,0.22795511701402796,43,0.1800064445613064,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.341708542713568,25.686055946857543,22.492190797261866,3.193865149595677,0.12434237300594284,40,0.1800065897002953,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.371859296482412,13.815750885955662,22.492332515616614,8.676581629660951,0.628020995838966,69,0.18000692339817215,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.402010050251256,13.242203620767933,22.492473995889096,9.250270375121163,0.698544641060634,69,0.18000707668970295,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.432160804020101,10.631806652933722,22.492615202512756,11.860808549579033,1.11559671246525,68,0.180007263613189,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.4623115577889445,28.476428057668453,22.492756126891912,5.983671930776541,0.2101271942765726,29,0.18000740313112368,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.492462311557789,27.40627607660077,22.492896770969296,4.913379305631473,0.17927934798213874,38,0.15327598239576146,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.522613065326633,12.221402987002685,22.49303712200951,10.271634135006826,0.8404627640484963,74,0.18000772201718232,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.552763819095477,12.824989247371093,22.49317716055736,9.668187913186266,0.7538554400868664,71,0.1800078073980244,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.582914572864322,27.977883211976188,22.493316873542422,5.4845663384337655,0.19603221218987885,40,0.18000788573775017,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.613065326633166,26.717771409105453,22.493456256334003,4.2243151527714495,0.15810881409561717,45,0.18000796606316152,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.64321608040201,14.410597807666674,22.493595306324696,8.082997498658022,0.5609064666531555,81,0.18000806980914083,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.673366834170854,13.015303640115,22.493734017300323,9.478430377185322,0.728252727656039,71,0.18000810150763466,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.703517587939698,11.327287580773934,22.493872379177994,11.16658479840406,0.9858127745743263,72,0.18000812937024507,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.733668341708543,25.241369013768047,22.494010380390502,2.7473586333775444,0.10884348752553723,41,0.18000810569195616,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.763819095477387,24.560819414057836,22.49414801068017,2.066671403377665,0.08414505104804311,39,0.1800081409941497,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.793969849246231,14.149477252199988,22.494285263644056,8.344808011444067,0.5897608697979708,84,0.18000814485018535,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.824120603015075,12.978139987028369,22.49442213691139,9.51628214988302,0.7332547005498885,74,0.18000812128049262,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.8542713567839195,11.387973422464636,22.49455863192489,11.106585209460253,0.9752907560840194,74,0.18000810182207141,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.884422110552764,28.21254304086681,22.494694754632086,5.717848286234723,0.20267043201147197,38,0.1800080161762109,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.914572864321608,25.38787532554536,22.494830516515538,2.8930448090298206,0.11395379770590058,40,0.18000793692057096,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.944723618090452,13.049168295355113,22.494965934669157,9.445797639314044,0.7238620443477843,79,0.18000790045755174,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,4.974874371859296,13.46647827677081,22.495101030360168,9.028622753589358,0.6704516628644779,75,0.1800078338869317,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,5.005025125628141,10.11375887437525,22.495235827911088,12.381476953535838,1.2242210939897131,68,0.18000775467910823,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
60,40.0,canic-extended-1d,400,1.0e-5,geometry-rest,native,ok,0.0075,5.035175879396985,28.201288162932805,22.495370354863397,5.705917808069408,0.20232826866288858,40,0.18000757444607102,0.9994999999999453,5.473399511402022e-14,0.9995,1.0e-6,0.9995,0.0,5.473399511402022e-14,5.473399511402022e-14
