z u1dC23 u3dC23 discC23 flow1dC23 flow3dC23 flowdiscC23 areaC23 intersectionsC23 u1dC40 u3dC40 discC40 flow1dC40 flow3dC40 flowdiscC40 areaC40 intersectionsC40
1.65829145729 22.4733325037 22.1307079797 0.342624524024 2.29025834074 2.24882893194 0.0414294087947 0.101615769997 2245.0 22.4552055023 22.0814082343 0.373797268018 2.29019501177 2.24631043799 0.0438845737795 0.101728586065 2053.0
1.68844221106 22.4734772677 22.1241581108 0.349319156918 2.29025859771 2.24835617145 0.0419024262685 0.101624484882 2183.0 22.4553561325 22.0676068048 0.387749327732 2.29019591868 2.2451142103 0.0450817083815 0.101738001323 2073.0
1.71859296482 22.4736215208 22.1020538986 0.371567622164 2.29025880294 2.24535059982 0.0449082031247 0.101590133212 2053.0 22.4555069984 22.0796903816 0.375816616839 2.29019684872 2.24557770787 0.0446191408488 0.101703315086 2104.0
1.74874371859 22.4737652762 22.1326053115 0.341159964773 2.29025895773 2.24657091123 0.0436880465023 0.101505036556 2171.0 22.4556581565 22.1115064417 0.344151714784 2.29019780757 2.24692720609 0.0432706014862 0.101618006535 2209.0
1.77889447236 22.473908548 22.123474551 0.350433997006 2.29025906343 2.24668236159 0.0435767018404 0.101551967184 2217.0 22.4558095302 22.1036714454 0.352138084769 2.29019878767 2.24721240674 0.0429863809352 0.101666929509 2227.0
1.80904522613 22.4740513339 22.1367275722 0.337323761717 2.29025911978 2.24927283987 0.04098627991 0.101608190846 2141.0 22.4559609772 22.0765754897 0.379385487495 2.29019977473 2.24564999259 0.0445497821421 0.101720939176 2235.0
1.8391959799 22.4741929862 22.1147523991 0.359440587089 2.2902590578 2.24738428615 0.0428747716465 0.101623759814 2197.0 22.4561112553 22.087334144 0.368777111253 2.29020063981 2.24709567063 0.0431049691788 0.101736844111 2089.0
1.86934673367 22.4743038908 22.0833783853 0.390925505578 2.29025570517 2.2429240574 0.0473316477705 0.101566165207 2091.0 22.4562097259 22.090323075 0.365886650914 2.29019594172 2.24617081857 0.0440251231487 0.101681211766 2153.0
1.89949748744 22.4737906937 22.1388342431 0.334956450612 2.29018430934 2.24613936024 0.0440449491078 0.101456984391 2203.0 22.4552235486 22.1244236356 0.330799912983 2.2900729023 2.24718398885 0.0428889134509 0.101570283858 2179.0
1.92964824121 22.4668461598 22.1385912015 0.32825495829 2.28938998278 2.24601691775 0.0433730650387 0.101452567478 2115.0 22.4430547402 22.1379922735 0.305062466708 2.28869203074 2.24692041659 0.0417716141538 0.101496124347 2181.0
1.95979899497 22.425535132 22.1417509018 0.283784230193 2.28450453262 2.24581468009 0.0386898525326 0.101428956095 1973.0 22.3711273863 22.1725946806 0.198532705671 2.28019520222 2.24820957197 0.0319856302525 0.101395871992 2181.0
1.98994974874 22.2914151846 22.1831726009 0.108242583667 2.2670490173 2.24775641196 0.0192926053483 0.101327093847 2023.0 22.1379615806 22.1764191472 0.0384575665441 2.24989360132 2.24472843043 0.00516517089136 0.101221410704 2065.0
2.02010050251 22.0687143491 22.4814531772 0.412738828118 2.2300742634 2.23567408142 0.00559981802457 0.0994452655617 1967.0 21.7536688572 22.7082943333 0.954625476158 2.18633332468 2.22432211169 0.0379887870103 0.0979519676395 1965.0
2.05025125628 22.0207689343 23.0153672681 0.994598333803 2.18673801632 2.22559602046 0.0388580041393 0.0967004347369 1836.0 21.6921134332 23.7426769819 2.05056354875 2.11455704507 2.21263053696 0.0980734918826 0.0931921256664 1861.0
2.08040201005 22.6121595843 23.6543385318 1.04217894751 2.16719192788 2.22772211821 0.06053019033 0.0941781616601 1751.0 22.8168558628 24.6817331084 1.86487724563 2.08881862583 2.19106750917 0.10224888334 0.0887728385826 1599.0
2.11055276382 24.2953242315 24.3254329626 0.0301087311044 2.20008498029 2.19631096416 0.00377401613293 0.0902886689636 1617.0 26.0855357528 25.964249173 0.121286579784 2.15590986762 2.13172335732 0.0241865103076 0.0821022531062 1471.0
2.14070351759 26.7545030986 25.7767102214 0.977792877229 2.25043913755 2.16173897633 0.0887001612171 0.0838640368675 1537.0 31.0609123472 28.6438263032 2.41708604391 2.24035052898 2.04875214097 0.19159838801 0.071525086044 1386.0
2.17085427136 28.7442698677 27.6372843718 1.10698549595 2.22882817237 2.14829663728 0.0805315350922 0.0777318280761 1557.0 35.3239004947 31.7234056677 3.600494827 2.17972248132 1.95294905864 0.226773422681 0.0615617717435 1183.0
2.20100502513 30.7407852745 29.7005992187 1.04018605577 2.20574246738 2.13476557202 0.0709768953641 0.0718761785342 1446.0 40.8104161162 36.87552166 3.93489445616 2.15812511463 1.93761921257 0.220505902058 0.0525448624277 913.0
2.23115577889 32.8378298436 31.0179272085 1.81990263512 2.20927567638 2.13721458864 0.0720610877409 0.0689025599383 1378.0 46.9466325316 39.937888768 7.00874376356 2.17355555923 1.91793775086 0.255617808367 0.0480230129841 833.0
2.26130653266 34.6685470895 32.5064740384 2.16207305109 2.22485609079 2.1442687448 0.0805873459864 0.0659643596615 1291.0 52.5782838447 42.6556683773 9.92261546746 2.20131549951 1.86238823313 0.338927266381 0.0436609788097 759.0
2.29145728643 36.0538102057 33.7047885006 2.34902170509 2.24395143566 2.12459437095 0.119357064711 0.0630353865272 1281.0 56.9380338741 48.1980688747 8.73996499939 2.2297288913 1.90287463903 0.326854252264 0.0394803087232 749.0
2.3216080402 36.9727809935 34.9643665383 2.00841445514 2.26131665341 2.16258830363 0.0987283497827 0.0618512078935 1351.0 59.8101086794 52.0885822252 7.72152645419 2.25320518608 1.97034225727 0.282862928808 0.0378267592071 771.0
2.35175879397 37.5092169257 35.4729647262 2.03625219954 2.27464025 2.17799410602 0.0966461439801 0.0613987052628 1357.0 61.4314720868 53.2185450912 8.21292699561 2.27043465349 1.98018363683 0.290251016667 0.0372085263405 743.0
2.38190954774 37.7827702966 35.9341393872 1.84863090943 2.28353700792 2.19369472823 0.0898422796893 0.0610476489946 1322.0 62.2084537025 55.5940566221 6.61439708042 2.28172289973 2.03944447393 0.242278425806 0.0366845774143 714.0
2.41206030151 37.8993060199 35.9600623041 1.93924371582 2.28844591295 2.1870644475 0.101381465451 0.0608192619079 1289.0 62.5112978346 55.9121875205 6.59911031418 2.28791612346 2.03293279783 0.254983325625 0.0363593858153 683.0
2.44221105528 37.9326883124 36.1757189255 1.75696938698 2.29015190595 2.19949348014 0.0906584258106 0.060800270056 1309.0 62.5915609837 57.8963448875 4.69521609614 2.29007138785 2.10392941278 0.186141975075 0.0363395896039 779.0
2.47236180905 37.9390666242 36.3558251376 1.58324148657 2.29050699148 2.20733514229 0.0831718491903 0.0607147584721 1377.0 62.6036821392 58.2158241898 4.38785794937 2.29037695486 2.109909004 0.180467950864 0.036242877832 819.0
2.50251256281 37.9672991822 36.2918478193 1.67545136288 2.29271588678 2.20356812987 0.0891477569101 0.0607179921189 1323.0 62.6556529464 57.5810409311 5.07461201527 2.2933168066 2.08734381001 0.20597299659 0.0362505396959 741.0
2.53266331658 37.9842907538 36.3849549015 1.59933585237 2.29638531045 2.22076257075 0.0756227397025 0.061035188219 1355.0 62.623219854 58.1872312264 4.43598862766 2.29795906572 2.13282065179 0.16513841393 0.0366544447439 763.0
2.56281407035 37.9406849305 36.2365834086 1.7041015219 2.30105516733 2.22097400908 0.0800811582456 0.0612909330893 1295.0 62.3423478558 58.0654039571 4.27694389873 2.30390819592 2.14820089488 0.155707301036 0.0369962275036 787.0
2.59296482412 37.7774235099 36.0152576073 1.7621659026 2.30613983094 2.21435641602 0.0917834149216 0.0614838422139 1199.0 61.6203539505 57.1203097116 4.5000442389 2.31053490065 2.12898308612 0.181551814523 0.0372719107594 707.0
2.62311557789 37.4366687566 35.5899763295 1.84669242718 2.31102960337 2.21978564092 0.091243962448 0.0623710906793 1203.0 60.2847548733 56.2361833788 4.04857149448 2.31720017528 2.16719946725 0.150000708026 0.0385374564389 723.0
2.65326633166 36.8726868582 34.9754052545 1.89728160374 2.31510174088 2.22443878652 0.0906629543569 0.0636000861274 1194.0 58.2316683768 54.2215269492 4.01014142757 2.32327070314 2.18255178104 0.140718922096 0.0402524957124 783.0
2.68341708543 36.0618703797 34.3658569425 1.69601343725 2.31773141965 2.23138745578 0.0863439638667 0.0649303597904 1197.0 55.4605834813 52.4584395571 3.00214392428 2.3280149147 2.20929845175 0.118716462945 0.0421152148331 787.0
