case_id,paper_severity_percent,imported_case,model,coordinate_mode,z_cm,reference_time_s,imported_time_s,paper_time_offset_s,local_target_time_s,imported_local_target_time_offset_s,local_completed_time_s,imported_local_time_offset_s,time_alignment_tolerance_s,local_time_target_policy,time_alignment_status,area_cm2,mean_velocity_3d_cm_s,mean_velocity_1d_cm_s,velocity_abs_error_cm_s,velocity_rel_error,mean_pressure_3d_dyn_cm2,pressure_1d_dyn_cm2,pressure_abs_error_dyn_cm2,pressure_comparison_status,intersection_count,velocity_cut_status,pressure_cut_status
sev23,23.0,77,canic-extended-1d,deformed,0.6030150753768844,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10169201472994842,22.101324140433317,22.462850322599476,0.36152618216615906,0.016357670692895915,1615.6431577956405,1843.2681169461375,227.62495915049703,common_section41_outlet_pressure_gauge_operator_applied,2171,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.6331658291457286,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10177153786364063,22.08648725612464,22.46299725644363,0.3765100003189872,0.017047074799754768,1608.3928281227925,1836.2155973298006,227.82276920700815,common_section41_outlet_pressure_gauge_operator_applied,2193,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.6633165829145728,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10179506614285665,22.094411296337466,22.46314418753999,0.36873289120252295,0.01668896655615562,1601.1675601546588,1829.1627404282565,227.99518027359773,common_section41_outlet_pressure_gauge_operator_applied,2205,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.6934673366834171,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10175030222389786,22.07914978976531,22.463291118003596,0.38414132823828595,0.017398375023315114,1593.933961199828,1822.1098409233,228.175879723472,common_section41_outlet_pressure_gauge_operator_applied,2175,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.7236180904522613,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10167350738132568,22.097614603390117,22.46343804359777,0.36582344020765234,0.016554883718151614,1586.7182047315691,1815.0566135573008,228.33840882573168,common_section41_outlet_pressure_gauge_operator_applied,2151,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.7537688442211056,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10172015338846767,22.10488029687073,22.46358496853447,0.358704671663741,0.01622739715602626,1579.518900043163,1808.003339741764,228.4844396986009,common_section41_outlet_pressure_gauge_operator_applied,2139,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.7839195979899497,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10177723542979426,22.096871559964725,22.463731888868853,0.3668603289041279,0.016602365086323265,1572.3144686418352,1800.9497407794618,228.63527213762654,common_section41_outlet_pressure_gauge_operator_applied,2065,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.8140703517587939,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10178659469816455,22.092607349207675,22.463878808618972,0.3712714594112967,0.016805235051833387,1565.1246935768577,1793.8960910291646,228.77139745230693,common_section41_outlet_pressure_gauge_operator_applied,2087,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.8442211055276382,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10174991270187775,22.100745317541122,22.464025724625472,0.36328040708434983,0.016437473119787417,1557.957403603322,1786.8421158594924,228.88471225617036,common_section41_outlet_pressure_gauge_operator_applied,2087,valid,valid
sev23,23.0,77,canic-extended-1d,deformed,0.8743718592964824,0.9994999999999453,0.9994999999999453,-0.0005000000000546789,0.9994999999999453,0.0,0.9994999999999453,0.0,1.0e-6,per_case_imported_time,source_artifact_reconstruction_comparison_time_aligned,0.10163060582331566,22.121936190903806,22.464172640136557,0.3422364492327503,0.01547045639583178,1550.7915487532043,1779.7880857505506,228.9965369973463,common_section41_outlet_pressure_gauge_operator_applied,2205,valid,valid
