case_id,paper_severity_percent,model,z_cm,section_radius_cm,r_cm,radial_velocity_cm_s,status
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.09403343556899245,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.09679912167802558,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.0995648077870587,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.10233049389609183,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.10509618000512495,0.0,postprocessed_1d_radial_velocity
sev40,40.0,classical-1d-no-slip,2.451133588085213,0.10786186611415809,0.10786186611415809,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.0,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,8.956475488361329e-8,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.002296619444725612,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.0045931493246963405,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.006889679204667069,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.009186209084637798,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.011482738964608526,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.013779268844579255,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.01607579872454998,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.01837232860452071,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.02066885848449144,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.02296538836446217,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.025261918244432895,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.027558448124403626,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.029854978004374352,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.03215150788434508,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.034448037764315806,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.03674456764428654,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.039041097524257266,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.04133762740422799,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.04363415728419872,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.045930687164169454,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.04822721704414018,0.0,postprocessed_1d_radial_velocity
sev50,50.0,canic-extended-1d,2.451133588085213,0.08956475488361329,0.05052374692411091,0.0,postprocessed_1d_radial_velocity
